% Year	Month	Day	Hour	Minute	Sec	Lat	Lon	Depth	Magnitude	ID	parID	Gen	OrigTime	distToParent	nthERFIndex	FSS_ID	GridNodeIndex
2018	01	01	00	00	00.428	34.38363965405878	-117.73099324902958	10.13218187219898	4.05	722	0	1	1514764800428	0.47125568863225353	616934	-1	1642
2018	01	01	00	00	01.489	34.447894774745336	-117.8515418489926	11.821666347706552	3.8499999999999996	1556	0	1	1514764801489	0.6531979677818545	616510	-1	1640
2018	01	01	00	00	03.479	34.346204344954266	-117.61383897324004	12.6684831930815	3.45	347	0	1	1514764803479	0.0967095307393311	598685	-1	1557
2018	01	01	00	00	09.400	34.45191316990484	-117.87379143694515	5.323301178376375	2.75	351	0	1	1514764809400	0.4952253532625733	634698	-1	1726
2018	01	01	00	00	09.681	34.41168100007202	-117.79133707340931	7.939530357944097	2.75	484	0	1	1514764809681	0.043858926221026925	616731	-1	1641
2018	01	01	00	00	12.547	34.37508495391233	-117.675783414011	7.602507043453101	2.65	281	0	1	1514764812547	1.222118817457419	616882	-1	1642
2018	01	01	00	00	23.883	34.28475920208193	-117.48498293162307	11.063868958239835	4.05	1658	0	1	1514764823883	0.27595670327005517	598847	-1	1558
2018	01	01	00	00	38.494	34.28860929051682	-117.47240275955336	7.58086751245528	2.75	695	0	1	1514764838494	0.19424274135259095	598795	-1	1558
2018	01	01	00	00	39.098	34.26652766753969	-117.44213341120373	4.77675765044384	2.75	102	0	1	1514764839098	0.8980334990794901	599104	-1	1559
2018	01	01	00	00	39.313	34.27550165764752	-117.45221659798698	8.537802093937962	3.45	228	0	1	1514764839313	1.3550683255714042	599150	-1	1559
2018	01	01	00	00	42.903	34.38250345068007	-117.6884600077144	7.568281571116211	2.8499999999999996	1374	0	1	1514764842903	0.03938064636499383	616960	-1	1642
2018	01	01	00	00	43.175	34.234879537691775	-117.38386329894152	7.326631006409289	3.05	1629	0	1	1514764843175	2.03011550471168	582517	-1	1474
2018	01	01	00	00	47.847	34.40573701432134	-117.75298410032563	12.259003556370352	2.75	1554	0	1	1514764847847	0.25322921106435675	616883	-1	1642
2018	01	01	00	00	47.857	34.42460730675545	-117.64123240984426	8.923223500445948	2.8499999999999996	1416	0	1	1514764847857	9.447709529916596	617074	-1	1643
2018	01	01	00	00	51.244	34.28137148516875	-117.45976187750435	2.365649612351177	2.55	26	0	1	1514764851244	0.16117733474529813	598793	-1	1558
2018	01	01	00	00	56.944	34.23436702790558	-117.40627420052529	4.13986488626303	2.55	400	0	1	1514764856944	0.976427316526064	582512	-1	1474
2018	01	01	00	01	03.087	34.307421846890065	-117.55010953674899	3.6197669643995267	3.05	380	0	1	1514764863087	0.2829323744285849	598681	-1	1557
2018	01	01	00	01	09.734	34.25373128347004	-117.41620332039123	1.7061895993127607	2.55	514	0	1	1514764869734	0.6110299682158723	582551	-1	1474
2018	01	01	00	01	10.208	34.304606266723525	-117.41844131584482	15.861957205664009	3.25	350	0	1	1514764870208	6.516066029769906	599070	-1	1559
