% Year	Month	Day	Hour	Minute	Sec	Lat	Lon	Depth	Magnitude	ID	parID	Gen	OrigTime	distToParent	nthERFIndex	FSS_ID	GridNodeIndex
2018	01	01	01	40	41.214	34.06134578879006	-117.23546195233196	9.13037271671789	2.75	2648	-1	0	1514770841214	NaN	566468	-1	1391
2018	01	01	10	39	56.664	33.930311765783046	-118.11933936747296	5.267206789010706	2.65	340	-1	0	1514803196664	NaN	532893	-1	1218
2018	01	02	10	30	31.540	41.341610450902856	-123.36385841659836	7.398571991439328	2.55	5359	-1	0	1514889031540	NaN	1727734	-1	6596
2018	01	02	15	21	11.086	40.610374787296564	-123.97805581509017	3.031240599231298	2.75	4696	-1	0	1514906471086	NaN	1631245	-1	6149
2018	01	04	00	06	58.020	40.25685462854694	-122.20338625334216	3.625453068568873	2.75	5975	-1	0	1515024418020	NaN	1593823	-1	5976
2018	01	04	06	09	37.397	40.28814669193775	-125.10069897091434	6.152746207075268	3.45	5431	-1	0	1515046177397	NaN	1589006	-1	5947
2018	01	04	07	13	26.207	40.28484685959747	-125.10211117800631	6.307805918463507	3.45	8672	5431	1	1515050006207	0.41596417625333704	1589006	-1	5947
2018	01	04	12	43	26.713	40.28450637454139	-125.08257854846518	6.915557663127806	2.75	8673	8672	2	1515069806713	1.7651945370770947	1588999	-1	5947
2018	01	04	18	50	51.941	36.53212099862533	-121.19350141315405	7.149769349711548	2.65	4753	-1	0	1515091851941	NaN	1008354	-1	3394
2018	01	04	21	41	54.930	37.63808044689548	-118.80379028496081	2.088529058044349	3.05	1303	-1	0	1515102114930	NaN	1207310	-1	4262
2018	01	04	22	24	33.308	34.3019257291105	-118.61623188571994	0.7348638165339205	2.55	2176	-1	0	1515104673308	NaN	597206	-1	1547
2018	01	05	02	47	34.899	34.17545614458723	-117.34237978580046	8.222897319609078	2.55	3471	-1	0	1515120454899	NaN	582748	-1	1475
2018	01	05	04	12	16.109	35.518706576503995	-117.42430168996333	7.397297419653376	3.05	4101	-1	0	1515125536109	NaN	823217	-1	2593
2018	01	05	12	44	36.154	34.175331437314625	-117.34036298303815	7.65148831834516	2.65	8676	3471	1	1515156276154	0.6009354248378679	582749	-1	1475
2018	01	05	15	47	02.334	37.66124480217131	-118.67936624075378	6.2112269684079475	3.35	4974	-1	0	1515167222334	NaN	1223690	-1	4336
2018	01	05	20	32	38.837	36.60877263793075	-121.24311628324548	5.342496864787073	2.65	4450	-1	0	1515184358837	NaN	1027290	-1	3475
2018	01	06	05	50	12.243	40.82173205395406	-125.2511075807851	7.250822861807647	2.65	4733	-1	0	1515217812243	NaN	1656984	-1	6262
2018	01	07	18	44	01.618	32.97636946394299	-117.89167808918592	5.837897593272883	2.75	2715	-1	0	1515350641618	NaN	399319	-1	588
2018	01	08	10	54	37.349	40.3104494148322	-125.06171104166626	7.994369037374282	2.55	8674	8673	3	1515408877349	3.5521125425235622	1588997	-1	5947
2018	01	08	13	48	00.424	40.561522413157455	-124.9402361034402	3.9811351192808653	2.55	3272	-1	0	1515419280424	NaN	1629839	-1	6140
2018	01	08	18	19	41.925	33.05541000601382	-116.51324540732706	9.353571371900905	2.75	7371	-1	0	1515435581925	NaN	415735	-1	660
2018	01	08	18	40	02.139	40.29638879380042	-124.89310913703675	8.155515996006507	2.65	6369	-1	0	1515436802139	NaN	1589322	-1	5949
2018	01	08	19	50	50.763	35.49585197302644	-115.81452661458543	8.745304025716377	2.65	7721	-1	0	1515441050763	NaN	826862	-1	2609
2018	01	08	21	09	19.353	32.363169569894076	-115.41239422658717	9.150424927219492	2.55	2313	-1	0	1515445759353	NaN	334248	-1	317
2018	01	09	03	08	37.578	36.49538366392	-121.23234306618606	6.5548949183191	2.65	8675	4753	1	1515467317578	5.393578916523612	1008354	-1	3394
2018	01	09	07	55	59.164	35.70325011413361	-121.16048374436417	4.821883217715778	2.75	2997	-1	0	1515484559164	NaN	853050	-1	2727
2018	01	09	16	45	40.233	34.05990661022699	-118.0062240611489	4.355536781574667	2.65	2745	-1	0	1515516340233	NaN	564913	-1	1383
2018	01	09	17	02	33.444	41.516483383769476	-122.42271293588321	1.0386641521467985	2.9499999999999997	3916	-1	0	1515517353444	NaN	1755464	-1	6732
2018	01	09	17	29	57.546	39.63137590882422	-123.4853201338799	7.551881023747533	2.65	4344	-1	0	1515518997546	NaN	1497203	-1	5527
2018	01	09	20	16	09.548	39.79391446128911	-119.93073023389704	9.371095409027342	2.65	1631	-1	0	1515528969548	NaN	1532181	-1	5684
2018	01	11	02	08	58.462	33.055342188604726	-115.74065628949685	12.11875474356661	3.25	3243	-1	0	1515636538462	NaN	417559	-1	668
2018	01	11	16	20	35.686	32.189886467710636	-115.83465174654064	4.497943715263263	3.75	7344	-1	0	1515687635686	NaN	311319	-1	222
2018	01	11	16	59	52.825	32.195368648883814	-115.83280003596363	6.0318839394190995	2.65	8678	7344	1	1515689992825	1.6598000015975203	311362	-1	222
2018	01	11	20	50	21.138	34.04192788682501	-117.74160180645646	5.3949887039566065	3.95	4530	-1	0	1515703821138	NaN	548941	-1	1303
2018	01	11	21	05	31.629	33.213859163975954	-115.66592444800425	4.525256618835755	4.75	413	-1	0	1515704731629	NaN	431062	-1	729
2018	01	13	04	43	37.057	37.95752149832993	-122.0166365481903	6.549444437778979	2.9499999999999997	3906	-1	0	1515818617057	NaN	1263108	-1	4515
2018	01	14	03	58	35.293	39.00882339474769	-120.75784018149967	7.368919537543613	2.55	4202	-1	0	1515902315293	NaN	1421186	-1	5190
2018	01	14	09	09	33.610	39.59023201548499	-122.11036601023196	14.433201950615528	2.65	5281	-1	0	1515920973610	NaN	1499759	-1	5541
2018	01	14	12	05	06.597	33.206600003861034	-115.65588414048061	4.7421866756557165	3.25	8680	413	1	1515931506597	0.48302894732928836	431227	-1	730
2018	01	14	14	27	56.097	38.77315995674064	-122.73933863658237	11.02073263927994	2.55	8404	-1	0	1515940076097	NaN	1387175	-1	5044
