% Year	Month	Day	Hour	Minute	Sec	Lat	Lon	Depth	Magnitude	ID	parID	Gen	OrigTime	distToParent	nthERFIndex	FSS_ID	GridNodeIndex
2019	07	06	03	19	59.784	35.914326	-117.69987	4.7206526	2.55	2464	226	1	1562383199784	7.5471706	900118	-1	2933
2019	07	06	03	20	01.680	35.698902	-117.56495	4.873063	3.45	1166	226	1	1562383201680	1.8391258	861230	-1	2763
2019	07	06	03	20	03.582	35.704655	-117.57028	7.6737375	2.75	1959	226	1	1562383203582	2.2878122	861067	-1	2763
2019	07	06	03	20	04.291	35.766884	-117.601524	6.417652	2.55	2585	226	1	1562383204291	0.018010607	880626	-1	2849
2019	07	06	03	20	04.483	35.83894	-117.65916	12.8461	2.65	1768	226	1	1562383204483	1.4459491	880588	-1	2848
2019	07	06	03	20	05.397	35.64303	-117.46671	4.328437	3.15	2329	226	1	1562383205397	0.27851552	861449	-1	2764
2019	07	06	03	20	05.872	35.662704	-117.62957	15.178856	2.85	685	226	1	1562383205872	11.185169	861068	-1	2763
2019	07	06	03	20	07.283	35.63772	-117.46782	0.7867343	3.15	1307	226	1	1562383207283	0.9130698	841928	-1	2678
2019	07	06	03	20	12.403	35.854824	-117.67222	8.557841	3.15	1658	226	1	1562383212403	0.030927695	900046	-1	2933
2019	07	06	03	20	12.727	35.908463	-117.73048	12.979707	2.65	1102	226	1	1562383212727	0.52576125	900158	-1	2933
2019	07	06	03	20	13.240	35.59684	-117.324295	5.069929	2.95	2681	226	1	1562383213240	8.988948	842466	-1	2680
2019	07	06	03	20	14.919	35.63266	-117.442566	13.059447	2.95	1736	226	1	1562383214919	1.3853426	842196	-1	2679
2019	07	06	03	20	15.327	35.666695	-117.56745	5.3942547	2.55	1699	226	1	1562383215327	9.045238	861182	-1	2763
2019	07	06	03	20	20.475	35.76651	-117.6053	6.740442	2.65	1780	226	1	1562383220475	1.5655383	880744	-1	2849
2019	07	06	03	20	20.503	35.884956	-117.70863	3.2176652	2.65	2454	226	1	1562383220503	0.020240298	900119	-1	2933
2019	07	06	03	20	21.949	35.659985	-117.49165	14.067507	2.85	2288	226	1	1562383221949	0.25650182	861338	-1	2764
2019	07	06	03	20	22.511	35.881145	-117.7241	3.4666975	2.95	1272	226	1	1562383222511	1.7606884	900122	-1	2933
2019	07	06	03	20	23.964	35.82895	-117.63729	13.926073	2.55	2032	226	1	1562383223964	0.037778515	880743	-1	2849
2019	07	06	03	20	24.262	35.744358	-117.581566	12.878116	2.55	1203	226	1	1562383224262	0.29782197	880626	-1	2849
2019	07	06	03	20	24.457	35.743076	-117.58067	14.366494	2.85	667	226	1	1562383224457	0.4944012	880746	-1	2849
2019	07	06	03	20	27.121	35.8082	-117.61995	9.63068	3.25	2034	226	1	1562383227121	0.038655493	880633	-1	2849
2019	07	06	03	20	32.505	35.637417	-117.45003	8.616135	2.55	1857	226	1	1562383232505	0.13855226	842192	-1	2679
2019	07	06	03	20	34.824	35.590084	-117.41124	14.072767	3.05	2108	226	1	1562383234824	2.0264182	842345	-1	2679
2019	07	06	03	20	36.525	35.705933	-117.65561	7.8369055	2.85	2659	226	1	1562383236525	8.458339	860908	-1	2762
2019	07	06	03	20	40.385	35.907066	-117.73793	10.94598	3.35	1068	226	1	1562383240385	0.2949152	900165	-1	2933
2019	07	06	03	20	40.844	35.636826	-117.42953	13.294185	2.85	1711	226	1	1562383240844	1.6706437	842303	-1	2679
2019	07	06	03	20	41.350	35.868996	-117.69836	11.04759	2.95	841	226	1	1562383241350	6.2625136	900122	-1	2933
2019	07	06	03	20	41.848	35.766903	-117.60952	2.16766	3.05	1784	226	1	1562383241848	1.28474	880631	-1	2849
