% Year	Month	Day	Hour	Minute	Sec	Lat	Lon	Depth	Magnitude	ID	parID	Gen	OrigTime	distToParent	nthERFIndex	FSS_ID	GridNodeIndex
2018	01	01	00	37	06.310	40.526901270636486	-121.985224581688	7.839456726964455	3.05	3624	-1	0	1514767026310	NaN	1620988	-1	6106
2018	01	01	05	39	19.600	35.10447254878318	-116.91916092059313	7.0447090343760035	2.9499999999999997	110	-1	0	1514785159600	NaN	748195	-1	2254
2018	01	01	07	03	13.911	38.78053705360047	-123.4535666227273	7.836301194828765	3.05	2465	-1	0	1514790193911	NaN	1386040	-1	5036
2018	01	01	15	30	08.486	37.26725879490893	-121.82495001173498	15.564636007555478	2.55	8579	-1	0	1514820608486	NaN	1148554	-1	4010
2018	01	01	16	52	24.797	37.240780335965326	-121.83963985033732	13.354921730294086	2.55	8665	8579	1	1514825544797	3.9040971478893236	1131775	-1	3935
2018	01	01	18	04	43.099	39.61986354957396	-119.95826752290715	10.873589058641407	3.05	1174	-1	0	1514829883099	NaN	1505381	-1	5562
2018	01	01	21	48	26.196	34.73812949817204	-118.88603727548607	5.189232587854705	2.55	3729	-1	0	1514843306196	NaN	669298	-1	1889
2018	01	02	01	41	04.196	39.77794577491676	-122.44681556763987	14.32471863090413	3.15	6425	-1	0	1514857264196	NaN	1525499	-1	5659
2018	01	02	02	22	30.073	32.37019868924302	-115.67406168326556	11.61719148015493	3.35	8370	-1	0	1514859750073	NaN	333714	-1	314
2018	01	02	12	05	17.805	39.88924607500341	-120.09869394536004	4.656965873018454	2.65	7758	-1	0	1514894717805	NaN	1545190	-1	5744
2018	01	03	16	14	23.006	35.102040122226434	-116.91949090459453	7.312654388295645	2.55	8664	110	1	1514996063006	0.38190564077749156	748267	-1	2254
2018	01	04	22	43	01.162	33.32201050745691	-116.22861429397273	8.196579907964114	2.55	6941	-1	0	1515105781162	NaN	443524	-1	788
2018	01	05	04	06	52.112	38.788060286939725	-119.64637123062384	8.19329494843646	3.6500000000000004	4142	-1	0	1515125212112	NaN	1395197	-1	5075
2018	01	05	07	58	56.905	40.22162570830652	-124.46363636009004	6.220039911076897	3.45	8075	-1	0	1515139136905	NaN	1576626	-1	5889
2018	01	05	11	33	51.710	36.794825070870694	-121.45626325023834	7.063013517801815	3.75	3551	-1	0	1515152031710	NaN	1062853	-1	3630
2018	01	05	15	32	50.917	37.309224341862645	-118.76442026595767	6.233940949821593	2.65	8164	-1	0	1515166370917	NaN	1156115	-1	4040
2018	01	05	21	33	59.737	34.43937813953618	-116.50375672944826	4.9242563605640575	2.55	5658	-1	0	1515188039737	NaN	619651	-1	1654
2018	01	05	22	58	38.622	36.793444369889535	-121.45432212913079	6.9155832432542255	2.8499999999999996	8666	3551	1	1515193118622	0.2741930793372118	1062970	-1	3631
2018	01	06	06	12	33.283	36.97558069670903	-121.79663743956081	5.9005747606498655	3.25	7867	-1	0	1515219153283	NaN	1097660	-1	3782
2018	01	06	11	19	35.482	34.26843279585384	-118.1735441551702	3.8098973166847827	2.8499999999999996	5547	-1	0	1515237575482	NaN	597797	-1	1551
2018	01	07	14	24	36.056	38.25320119114822	-121.69356257952617	9.45655260402637	3.25	4718	-1	0	1515335076056	NaN	1312497	-1	4724
2018	01	07	17	15	22.865	36.157606974552195	-120.24792519502412	6.288254461920343	2.55	6570	-1	0	1515345322865	NaN	952748	-1	3159
2018	01	07	21	17	22.848	40.166194082059775	-124.17995497731866	8.97472004439299	3.25	7063	-1	0	1515359842848	NaN	1576992	-1	5892
2018	01	08	02	02	29.174	32.572896041684764	-118.24282483014635	21.43476616953179	2.75	7872	-1	0	1515376949174	NaN	349998	-1	383
2018	01	08	11	47	43.033	32.451226684703045	-115.88035465068663	6.25974010985136	2.8499999999999996	8158	-1	0	1515412063033	NaN	344326	-1	359
2018	01	08	13	03	28.869	34.88088484882838	-115.47730032832062	5.995599690149112	3.25	686	-1	0	1515416608869	NaN	714212	-1	2095
2018	01	08	20	46	28.990	36.08147151105637	-120.25656610143942	4.985391082431211	2.55	1597	-1	0	1515444388990	NaN	932951	-1	3075
2018	01	08	20	56	01.255	38.57117956538199	-118.0689207233986	11.064694551203464	3.75	4241	-1	0	1515444961255	NaN	1369135	-1	4960
2018	01	09	10	22	31.181	40.656402028685555	-124.79183027688536	10.167872610256007	2.65	8498	-1	0	1515493351181	NaN	1643799	-1	6204
2018	01	09	19	17	24.853	37.42692985464122	-121.76930328033383	16.444609517408587	2.75	3932	-1	0	1515525444853	NaN	1165800	-1	4085
2018	01	10	09	00	26.012	32.23664621516152	-116.42509777332478	10.276609191841004	2.75	964	-1	0	1515574826012	NaN	309527	-1	216
2018	01	11	01	32	56.107	36.41568584035744	-116.85517716378808	6.272875007384656	2.65	6515	-1	0	1515634376107	NaN	1000278	-1	3356
2018	01	12	01	25	43.426	32.56951948140883	-118.1460780562783	4.056777367917174	3.6500000000000004	4705	-1	0	1515720343426	NaN	350169	-1	384
2018	01	12	16	46	10.583	37.573122852953446	-118.74060814177646	3.1505498424321643	3.15	7325	-1	0	1515775570583	NaN	1207581	-1	4263
2018	01	12	20	45	12.025	38.158857968419525	-122.49658881266247	23.448074872743312	2.55	3821	-1	0	1515789912025	NaN	1294717	-1	4648
2018	01	13	00	24	03.979	32.80799709323691	-116.03701271500269	7.408384145178782	3.05	2985	-1	0	1515803043979	NaN	378771	-1	502
2018	01	13	01	11	54.983	37.868150386189406	-119.49222821059524	19.310241989603742	2.75	905	-1	0	1515805914983	NaN	1253655	-1	4470
2018	01	13	22	22	43.997	34.597680812919904	-116.26826759743504	4.256489490094078	2.75	5359	-1	0	1515882163997	NaN	657024	-1	1828
2018	01	14	02	20	37.294	37.87643659383059	-118.18381559513003	7.584215107303077	2.55	2861	-1	0	1515896437294	NaN	1256916	-1	4483
2018	01	14	13	32	04.881	34.40715581251444	-116.2151547684144	12.284585265828548	2.65	7787	-1	0	1515936724881	NaN	620313	-1	1657
2018	01	14	17	48	13.024	41.98523350977252	-124.0091906709785	7.9961159191069875	2.75	6726	-1	0	1515952093024	NaN	1817292	-1	7028
2018	01	14	20	19	06.478	32.96792762814053	-117.98468654579852	12.149793772982635	2.9499999999999997	3927	-1	0	1515961146478	NaN	399159	-1	587
2018	01	15	05	51	14.858	33.74763019695443	-116.84795756730831	7.359144279724612	5.550000000000001	7021	-1	0	1515995474858	NaN	502936	-1	1072
2018	01	15	05	51	24.428	33.77504196932173	-116.85435078891581	8.507036001853496	2.55	8703	7021	1	1515995484428	0.06194990102413463	518785	-1	1150
2018	01	15	05	55	32.591	33.741117412297086	-116.85648449587165	6.933532564087659	2.55	8681	7021	1	1515995732591	0.3379162325718598	502986	-1	1072
2018	01	15	05	55	38.969	33.75373051923651	-116.87894335925029	9.67580441960108	3.45	8673	7021	1	1515995738969	0.6758300700185894	518834	-1	1150
2018	01	15	05	57	55.110	33.76149034902404	-116.88131093188824	7.203341985343769	2.75	8716	7021	1	1515995875110	0.35967202512371915	518787	-1	1150
2018	01	15	05	58	17.308	33.7615068723594	-116.8350286897242	6.3608238865565285	2.65	8675	7021	1	1515995897308	0.06997102785565257	519056	-1	1151
2018	01	15	05	59	39.572	33.78518765350694	-116.8671545145383	6.73108910996951	2.75	8669	7021	1	1515995979572	1.3120452574053358	518787	-1	1150
2018	01	15	06	02	02.126	33.71025170788165	-116.88835178460022	5.128906795797442	2.55	8690	7021	1	1515996122126	3.105136370593581	502636	-1	1071
2018	01	15	06	08	31.553	33.73794117714428	-116.83629661555966	5.308121513456308	2.75	8688	7021	1	1515996511553	3.516872805540615	502908	-1	1072
2018	01	15	06	34	08.783	33.75416540856305	-116.82333478679897	8.842253940212608	3.8500000000000005	8689	7021	1	1515998048783	1.3315882418492215	519108	-1	1151
2018	01	15	06	40	10.547	33.76373017900372	-116.87077270809196	8.63623536967703	2.95	8722	7021	1	1515998410547	0.2405892183644469	518869	-1	1150
2018	01	15	06	48	51.552	33.74224674254916	-116.85023466996127	4.932840481333175	2.55	8701	7021	1	1515998931552	0.058994559841031656	519095	-1	1151
2018	01	15	07	03	03.490	33.76023911766798	-116.86933581910016	8.31648698339407	3.6500000000000004	8724	8722	2	1515999783490	0.5201665072943481	518796	-1	1150
2018	01	15	07	22	06.561	33.75640717832578	-116.86155473230727	7.150348312476254	3.95	8713	7021	1	1516000926561	0.04051588816531519	518839	-1	1150
2018	01	15	07	42	23.227	33.758254142012625	-116.85968450162477	7.562492104944646	2.55	8726	8713	2	1516002143227	0.4918682487842695	518825	-1	1150
2018	01	15	07	48	13.464	33.74009278487429	-116.86541173650276	8.627960593104444	2.65	8725	8713	2	1516002493464	2.366726178759181	502637	-1	1071
2018	01	15	08	00	05.550	33.7618869226009	-116.82543329590592	5.79460092041952	2.55	8717	7021	1	1516003205550	0.15524933182260672	519055	-1	1151
2018	01	15	08	12	07.122	33.76385274981257	-116.8274240959151	9.641041688067874	2.55	8687	7021	1	1516003927122	1.5330773383573177	519135	-1	1151
2018	01	15	08	15	05.903	33.737900325370575	-116.82335298809417	8.496042276622475	3.15	8685	7021	1	1516004105903	2.450436776694333	502992	-1	1072
2018	01	15	08	15	18.610	33.74353814469916	-116.84166257565077	5.151377482460272	2.55	8679	7021	1	1516004118610	0.4492848424591924	519095	-1	1151
2018	01	15	09	22	43.995	33.73799444816964	-116.82578679518066	8.487876036237894	3.95	8727	8685	2	1516008163995	0.22544118710566058	503000	-1	1072
2018	01	15	09	30	12.498	33.74374989863111	-116.86708638310373	5.6485789270633315	2.55	8702	7021	1	1516008612498	0.4632737993061694	518825	-1	1150
2018	01	15	09	31	36.295	33.74958893481091	-116.83660830350671	8.862948369502211	2.55	8697	7021	1	1516008696295	0.5549601109719545	502906	-1	1072
2018	01	15	10	58	17.985	33.714023649642115	-116.83175587821077	7.920478843541454	2.55	8668	7021	1	1516013897985	4.465679760907077	502946	-1	1072
2018	01	15	11	15	27.095	33.74326125254795	-116.83489749284732	7.595233070639959	3.25	8705	7021	1	1516014927095	0.969272143490347	502993	-1	1072
2018	01	15	11	23	38.310	33.74931169381617	-116.83388878568493	7.040086564918702	2.55	8693	7021	1	1516015418310	0.2551967494612735	502906	-1	1072
2018	01	15	12	10	28.212	33.71323994167966	-116.83622409354022	8.939907591530735	2.55	8671	7021	1	1516018228212	1.340586389201439	502906	-1	1072
2018	01	15	12	13	18.760	33.760545925636336	-116.82374355860296	9.699701376968283	2.65	8708	7021	1	1516018398760	0.7738679722659982	519056	-1	1151
2018	01	15	13	44	03.145	33.75840942578041	-116.87137017310368	8.154867414229045	3.05	8711	7021	1	1516023843145	0.059886278173274986	518830	-1	1150
2018	01	15	14	02	51.000	33.65749808653202	-116.81002705969811	3.872610815574702	3.15	8686	7021	1	1516024971000	10.376966421034293	502912	-1	1072
2018	01	15	15	03	44.894	33.474721417598516	-115.73008573926847	8.136497840466902	2.75	5940	-1	0	1516028624894	NaN	474112	-1	932
2018	01	15	16	24	37.737	33.7566098186419	-116.82694282970039	8.462950719074689	3.05	8698	7021	1	1516033477737	0.02945916622419125	502911	-1	1072
2018	01	15	16	48	32.636	33.755040108464804	-116.85747772229303	10.286017135423762	3.05	8691	7021	1	1516034912636	0.1328907990740524	502681	-1	1071
2018	01	15	18	00	21.915	33.73527731120026	-116.8327590641794	9.433546070051648	2.65	8710	7021	1	1516039221915	0.2056336323441579	502947	-1	1072
2018	01	15	20	31	25.931	33.752991773779364	-116.87905987588555	9.589283544355608	2.65	8723	8673	2	1516048285931	0.11979013298529291	502677	-1	1071
2018	01	16	02	25	17.238	33.767804119272725	-116.84721648369295	5.598810691846938	2.75	8692	7021	1	1516069517238	0.2784483540437581	519097	-1	1151
2018	01	16	05	59	10.375	33.74816840741667	-116.83495935029087	8.84751334497383	2.85	8719	7021	1	1516082350375	0.8807056930686747	502989	-1	1072
2018	01	16	12	55	11.854	33.76051629875549	-116.92144634221918	6.541417312214474	2.55	8680	7021	1	1516107311854	6.235923347494744	518825	-1	1150
2018	01	16	22	47	01.545	33.76361067808898	-116.82296296900266	5.978302868706295	2.65	8704	7021	1	1516142821545	2.447346711244429	519056	-1	1151
2018	01	17	00	39	07.734	33.76713548601343	-116.83349041451191	5.358364513265167	2.65	8729	8704	2	1516149547734	1.2185852795498266	519056	-1	1151
2018	01	17	05	46	08.897	31.86958896529125	-115.73718706087136	6.75339143912966	3.15	7071	-1	0	1516167968897	NaN	280322	-1	101
2018	01	17	07	24	09.574	33.74943736166803	-116.84467995225079	6.450913480427668	2.95	8672	7021	1	1516173849574	0.6778263296032576	519139	-1	1151
2018	01	17	15	42	27.716	40.427066398786216	-119.37331879613174	10.176975689930664	2.9499999999999997	3125	-1	0	1516203747716	NaN	1614249	-1	6068
2018	01	17	17	54	23.556	33.777129237849735	-116.87497159873956	7.016478109607843	2.55	8721	7021	1	1516211663556	3.463568548287438	518865	-1	1150
2018	01	17	18	16	55.707	41.37813625614523	-122.94592901238505	4.118003960178802	3.45	2018	-1	0	1516213015707	NaN	1741665	-1	6664
2018	01	17	19	15	38.068	40.98973745889703	-121.8268760662354	9.886990260676829	3.75	3860	-1	0	1516216538068	NaN	1690655	-1	6423
2018	01	18	08	51	02.879	40.402257736101866	-124.34322440629435	8.194877629956817	2.9499999999999997	4559	-1	0	1516265462879	NaN	1603262	-1	6019
