% Year	Month	Day	Hour	Minute	Sec	Lat	Lon	Depth	Magnitude	ID	parID	Gen	OrigTime	distToParent	nthERFIndex	FSS_ID	GridNodeIndex
2012	01	01	12	53	50.677	32.19491112050267	-115.25681765884062	11.532680882383554	2.65	11318	9891	1	1325422430677	1.8468992718679853	312597	-1	227
2012	01	01	22	11	15.318	37.03735790123792	-117.95696943693844	6.966510497118001	2.55	15256	-1	0	1325455875318	NaN	1106848	-1	3820
2012	01	02	02	31	00.295	32.1018996861476	-115.6743791647225	3.8867064108240252	2.65	17667	-1	0	1325471460295	NaN	300685	-1	180
2012	01	02	07	07	49.945	32.13479606501767	-115.51092890484351	8.648486572925247	2.75	11042	4389	1	1325488069945	10.1904751346943	301226	-1	182
2012	01	02	12	44	46.992	39.35968643359017	-120.00181113164642	4.679730235578983	2.75	10761	2742	1	1325508286992	0.026015432548223735	1465497	-1	5383
2012	01	02	15	22	55.681	34.370171134372214	-118.6311053453124	18.140939141446644	3.35	14757	-1	0	1325517775681	NaN	614727	-1	1633
2012	01	02	19	06	52.103	32.16594161621209	-115.25678966725178	13.563457746343367	3.35	11238	8558	1	1325531212103	0.03562343727580261	312448	-1	227
2012	01	03	12	24	22.943	36.51833556280954	-121.06953150651901	5.857731766085672	4.05	13824	-1	0	1325593462943	NaN	1008530	-1	3395
2012	01	03	13	24	49.857	36.52141914666201	-121.06537926563318	6.538893765227706	2.65	20231	13824	1	1325597089857	0.8147009478443826	1008592	-1	3395
2012	01	03	21	25	37.523	33.04691473198049	-116.9862635426004	6.12906396042424	2.65	16168	-1	0	1325625937523	NaN	401414	-1	597
2012	01	04	02	15	03.444	37.763943397821386	-122.66022098910102	1.523773343386174	2.55	17116	-1	0	1325643303444	NaN	1230102	-1	4367
2012	01	04	17	46	33.314	39.941506028472965	-121.89605840810128	8.045512809737962	2.9499999999999997	13828	-1	0	1325699193314	NaN	1540251	-1	5726
2012	01	04	18	52	18.136	42.10079333434753	-121.65270353575438	8.112649054235515	3.55	19968	-1	0	1325703138136	NaN	1834562	-1	7113
2012	01	05	10	42	57.113	34.156307369636565	-116.51561472288715	22.292453017260843	2.8499999999999996	10408	218	1	1325760177113	0.5842675973122589	568145	-1	1398
2012	01	05	22	55	23.124	36.061489846639084	-118.01540114975306	5.19394338705055	2.55	13073	-1	0	1325804123124	NaN	939161	-1	3098
2012	01	07	11	20	07.684	34.08008262994912	-116.74678685965957	7.3673729796719165	2.9499999999999997	11609	-1	0	1325935207684	NaN	567584	-1	1396
2012	01	08	00	58	26.278	32.25283021617599	-115.26718487258336	4.495774224601523	2.55	10981	4389	1	1325984306278	1.6850790810792742	323423	-1	272
2012	01	08	03	51	47.008	34.95249186162476	-119.47318062393178	13.66307255449065	2.65	19974	-1	0	1325994707008	NaN	723530	-1	2142
2012	01	08	09	39	13.402	32.19462777163719	-115.73329957332531	13.345588558441717	3.05	17822	-1	0	1326015553402	NaN	311420	-1	223
2012	01	08	11	07	24.164	39.944477542554566	-119.57916669055498	8.653017134572314	2.75	17126	-1	0	1326020844164	NaN	1546541	-1	5749
2012	01	08	14	36	07.006	40.02002635031931	-120.92694681670397	7.106938106159643	3.6500000000000004	14634	-1	0	1326033367006	NaN	1556783	-1	5798
2012	01	08	14	57	26.263	37.46406857300619	-120.11044262162456	4.698638634533516	2.65	15815	-1	0	1326034646263	NaN	1187112	-1	4176
2012	01	08	14	59	59.684	40.017826199948864	-120.9272267487132	7.071022981254855	3.15	20232	14634	1	1326034799684	0.24841444379538427	1556632	-1	5798
2012	01	08	18	25	10.250	37.24833459962926	-118.2266053454076	7.215497483592163	2.55	11293	9557	1	1326047110250	272.3767344863372	1140404	-1	3971
2012	01	11	22	01	13.987	33.08170966460162	-115.80309164636027	22.112328564129424	3.55	12203	-1	0	1326319273987	NaN	417414	-1	667
2012	01	12	07	34	05.251	40.25189248467189	-124.98191833152755	10.115303594546658	2.8499999999999996	12426	-1	0	1326353645251	NaN	1589162	-1	5948
2012	01	12	14	02	55.192	36.205646351187085	-120.37651699900336	17.082437914461604	2.65	12351	-1	0	1326376975192	NaN	952329	-1	3157
2012	01	13	00	24	59.067	34.24050356095668	-116.84723079123533	6.861206249422557	3.05	14448	-1	0	1326414299067	NaN	583997	-1	1480
2012	01	13	13	17	52.916	40.25146797509026	-125.18305203942626	17.492794398595898	2.55	14116	-1	0	1326460672916	NaN	1588943	-1	5946
2012	01	13	13	26	52.348	36.20693735846445	-120.3783725801187	17.523354458818993	2.55	20234	12351	1	1326461212348	0.49267967496431697	952412	-1	3157
2012	01	13	14	19	06.783	32.825182978327575	-115.97216431280945	3.8655578261394266	3.3499999999999996	10703	720	1	1326464346783	0.020581881962335426	378850	-1	502
2012	01	13	20	36	27.308	38.80910086295258	-119.66537537717353	18.202548089185292	2.9499999999999997	14890	-1	0	1326486987308	NaN	1394704	-1	5074
2012	01	14	19	39	31.179	32.28566257437846	-115.32544515810378	5.830107292759218	2.65	20068	-1	0	1326569971179	NaN	323541	-1	272
