Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,6.124038E-4,5.413138E-4,0.0
6.1,6.124038E-4,5.413138E-4,0.0
6.2,6.124038E-4,5.413138E-4,0.0
6.3,6.124038E-4,5.413138E-4,0.0
6.4,6.124038E-4,5.413138E-4,0.0
6.5,6.124038E-4,5.413138E-4,0.0
6.6,6.124038E-4,5.413138E-4,0.0
6.7,6.124038E-4,5.413138E-4,0.0
6.8,6.124038E-4,5.413138E-4,0.0
6.9,6.124038E-4,5.413138E-4,0.0
7.0,6.124038E-4,5.413138E-4,0.0
7.1,6.124038E-4,5.413138E-4,0.0
7.2,6.114669E-4,5.4036855E-4,0.0
7.3,6.0066837E-4,5.294567E-4,0.0
7.4,5.792044E-4,5.07743E-4,0.0
7.5,5.438344E-4,4.755442E-4,0.0
7.6,3.661442E-4,3.0698438E-4,0.0
7.7,1.6106942E-4,1.170934E-4,0.0
7.8,3.0008836E-5,2.1399594E-5,0.0
7.9,3.1516086E-6,1.7961822E-6,0.0
