Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.018322436,0.014517232,0.0
6.1,0.018313672,0.014517232,0.0
6.2,0.017937548,0.014517231,0.0
6.3,0.016603488,0.01443841,0.0
6.4,0.016470885,0.014421544,0.0
6.5,0.0163348,0.014288566,0.0
6.6,0.016285548,0.014209006,0.0
6.7,0.01616033,0.014014338,0.0
6.8,0.016053487,0.013922511,0.0
6.9,0.0138054015,0.011571148,0.0
7.0,0.012369866,0.0106901685,0.0
7.1,0.0122763505,0.010605984,0.0
7.2,0.01178369,0.010207717,0.0
7.3,0.010906163,0.009608832,0.0
7.4,0.010734501,0.0095064035,0.0
7.5,0.010378438,0.009295737,0.0
7.6,0.00929122,0.008594512,0.0
7.7,0.007861412,0.0074535976,0.0
7.8,0.006501599,0.0066180048,0.0
7.9,0.0049763937,0.0051305857,0.0
8.0,0.0041744304,0.0043708356,0.0
8.1,0.0034076865,0.0034150796,0.0
8.2,9.371159E-4,4.3868448E-4,0.0
8.3,7.914075E-5,2.7351332E-5,0.0
