Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0591016,0.11741765,0.0
6.1,0.0591016,0.11741765,0.0
6.2,0.0591016,0.11741765,0.0
6.3,0.0591016,0.11741765,0.0
6.4,0.0591016,0.11741765,0.0
6.5,0.057327334,0.114391476,0.0
6.6,0.057327334,0.114391476,0.0
6.7,0.05652051,0.11301412,0.0
6.8,0.056293584,0.1125765,0.0
6.9,0.05604569,0.11209501,0.0
7.0,0.055809796,0.111649565,0.0
7.1,0.052368138,0.10493914,0.0
7.2,0.050979212,0.10225739,0.0
7.3,0.049935985,0.09987388,0.0
7.4,0.048678253,0.09700334,0.0
7.5,0.04114753,0.0800431,0.0
7.6,0.040369697,0.078411594,0.0
7.7,0.034394164,0.066539675,0.0
7.8,0.031569764,0.06123049,0.0
7.9,0.024550365,0.044929933,0.0
8.0,0.017356034,0.026788626,0.0
8.1,0.009955673,0.010196983,0.0
8.2,0.0045001395,0.0030265683,0.0
8.3,0.0010342124,4.3275798E-4,0.0
