Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.00348675,0.00343491,0.0
6.1,0.00348675,0.00343491,0.0
6.2,0.00348675,0.00343491,0.0
6.3,0.00348675,0.00343491,0.0
6.4,0.00348675,0.00343491,0.0
6.5,0.0034670907,0.0034142344,0.0
6.6,0.0034670907,0.0034142344,0.0
6.7,0.0034275902,0.0033722306,0.0
6.8,0.0034252026,0.0033693712,0.0
6.9,0.0034224992,0.003364912,0.0
7.0,0.0034193532,0.0033597935,0.0
7.1,0.0034157229,0.0033539436,0.0
7.2,0.0034099987,0.003344607,0.0
7.3,0.003404813,0.0033347013,0.0
7.4,0.0033998888,0.0033249715,0.0
7.5,0.0033916887,0.003312749,0.0
7.6,0.0033738504,0.0032916565,0.0
7.7,0.0032119295,0.0031847414,0.0
7.8,0.0028679797,0.002958306,0.0
7.9,0.0020273007,0.0021054286,0.0
8.0,0.0013914363,0.0013132211,0.0
8.1,8.298933E-4,6.358126E-4,0.0
8.2,3.1977732E-4,1.17826676E-4,0.0
8.3,9.197987E-5,2.615857E-5,0.0
