Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.016986247,0.018890496,0.1
6.1,0.010296632,0.0112294825,0.1
6.2,0.010296632,0.0112294825,0.1
6.3,0.008173222,0.00884176,0.1
6.4,0.008173222,0.00884176,0.1
6.5,0.0071270303,0.0076839323,0.1
6.6,0.0065217763,0.0070193214,0.1
6.7,0.005984721,0.0064326916,0.1
6.8,0.0052704164,0.0056552514,0.0
6.9,0.0046647177,0.0049977186,0.0
7.0,0.004189935,0.004484337,0.0
7.1,0.0037166206,0.003974465,0.0
7.2,0.0033141149,0.0035419408,0.0
7.3,0.002607669,0.0027865963,0.0
7.4,0.0018194534,0.0019440735,0.0
7.5,5.850142E-4,6.200231E-4,0.0
7.6,1.4921463E-4,1.5619598E-4,0.0
7.7,1.0842913E-4,1.1339756E-4,0.0
7.8,1.8861208E-5,1.9631896E-5,0.0
