Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,5.817369E-4,5.527732E-4,0.0
6.1,5.817369E-4,5.527732E-4,0.0
6.2,5.817369E-4,5.527732E-4,0.0
6.3,5.817369E-4,5.527732E-4,0.0
6.4,5.817369E-4,5.527732E-4,0.0
6.5,5.817369E-4,5.527732E-4,0.0
6.6,5.817369E-4,5.527732E-4,0.0
6.7,5.817369E-4,5.527732E-4,0.0
6.8,5.0121103E-4,4.7187475E-4,0.0
6.9,4.7607176E-4,4.4658844E-4,0.0
7.0,4.3513824E-4,4.0543056E-4,0.0
7.1,3.9255986E-4,3.6258117E-4,0.0
7.2,3.653771E-4,3.3524446E-4,0.0
7.3,3.3652913E-4,3.0651735E-4,0.0
7.4,3.0286296E-4,2.728549E-4,0.0
7.5,2.766784E-4,2.468571E-4,0.0
7.6,2.4538804E-4,2.1663186E-4,0.0
7.7,1.9758838E-4,1.6937882E-4,0.0
7.8,1.5328811E-4,1.3413196E-4,0.0
7.9,1.1087401E-4,1.0481652E-4,0.0
8.0,7.634422E-5,8.528467E-5,0.0
8.1,3.9785013E-5,5.261089E-5,0.0
8.2,2.9032954E-6,2.9111977E-6,0.0
