Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.004045588,0.003634843,0.0
6.1,0.004045588,0.003634843,0.0
6.2,0.004045588,0.003634843,0.0
6.3,0.004045588,0.003634843,0.0
6.4,0.004045588,0.003634843,0.0
6.5,0.004045588,0.003634843,0.0
6.6,0.0013833415,8.410635E-4,0.0
6.7,0.0013506424,8.0735947E-4,0.0
6.8,0.0013481114,8.0569636E-4,0.0
6.9,0.0012818627,7.405857E-4,0.0
7.0,0.0012692984,7.285799E-4,0.0
7.1,0.0012333926,6.946766E-4,0.0
7.2,0.0011848784,6.5106066E-4,0.0
7.3,0.001115068,5.9461244E-4,0.0
7.4,9.934074E-4,4.9847655E-4,0.0
7.5,8.0184115E-4,3.935136E-4,0.0
7.6,5.5712904E-4,2.4245585E-4,0.0
7.7,2.8741814E-4,8.092852E-5,0.0
