Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.01018633,0.011463366,0.0
6.1,0.01018633,0.011463366,0.0
6.2,0.0052028033,0.005853805,0.0
6.3,0.0049911533,0.0056168474,0.0
6.4,0.0049911533,0.0056168474,0.0
6.5,0.0028957394,0.003272821,0.0
6.6,0.002540112,0.0028715462,0.0
6.7,0.0020803404,0.0023531066,0.0
