Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.002546817,0.002595363,0.0
6.1,0.002546817,0.002595363,0.0
6.2,0.002546817,0.002595363,0.0
6.3,0.002546817,0.002595363,0.0
6.4,0.002546817,0.002595363,0.0
6.5,0.0016539496,0.0016799285,0.0
6.6,0.0016174077,0.0016422821,0.0
6.7,0.0013617266,0.0013808353,0.0
6.8,0.0012921972,0.0013094539,0.0
6.9,0.0011147653,0.001127796,0.0
7.0,0.0010056482,0.0010162545,0.0
7.1,8.529247E-4,8.6024083E-4,0.0
7.2,7.535026E-4,7.587132E-4,0.0
7.3,6.267076E-4,6.2920654E-4,0.0
7.4,5.064076E-4,5.0620054E-4,0.0
7.5,3.7430652E-4,3.7089834E-4,0.0
7.6,2.37571E-4,2.304059E-4,0.0
7.7,1.1047449E-4,9.925758E-5,0.0
7.8,5.1517753E-5,3.8272767E-5,0.0
7.9,2.8384275E-5,1.6488433E-5,0.0
8.0,9.481861E-6,4.3321E-6,0.0
