Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.021611776,0.027526336,0.0
6.1,0.021611776,0.027526336,0.0
6.2,0.009013915,0.011502788,0.0
6.3,0.009013915,0.011502788,0.0
6.4,0.0072933645,0.0093119815,0.0
