Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0021285915,0.0021793505,0.0
6.1,0.0021285915,0.0021793505,0.0
6.2,0.0021285915,0.0021793505,0.0
6.3,0.0021285915,0.0021793505,0.0
6.4,0.0021285915,0.0021793505,0.0
6.5,0.0012068636,0.0012372689,0.0
6.6,0.0012068636,0.0012372689,0.0
6.7,8.881827E-4,9.123953E-4,0.0
6.8,6.736412E-4,6.9353345E-4,0.0
6.9,3.0628822E-4,3.189898E-4,0.0
7.0,2.412905E-4,2.5198198E-4,0.0
7.1,1.9849923E-4,2.0792152E-4,0.0
7.2,1.8712023E-4,1.9616375E-4,0.0
7.3,1.743689E-4,1.8284924E-4,0.0
7.4,1.5502315E-4,1.6252618E-4,0.0
7.5,7.475195E-5,7.829407E-5,0.0
