Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0010089825,8.814672E-4,0.0
6.1,0.0010089825,8.814672E-4,0.0
6.2,0.0010089825,8.814672E-4,0.0
6.3,5.7529175E-4,4.4200002E-4,0.0
6.4,5.7529175E-4,4.4200002E-4,0.0
6.5,4.4055824E-4,3.0573242E-4,0.0
6.6,4.394015E-4,3.044565E-4,0.0
6.7,4.388285E-4,3.0382248E-4,0.0
6.8,3.9605703E-4,2.6014427E-4,0.0
6.9,3.9545933E-4,2.5942374E-4,0.0
7.0,3.9331234E-4,2.5744902E-4,0.0
7.1,3.1772171E-4,1.9688888E-4,0.0
7.2,3.0519423E-4,1.8678806E-4,0.0
7.3,2.5554223E-4,1.5817602E-4,0.0
7.4,2.0191289E-4,1.2872046E-4,0.0
7.5,1.5133592E-4,9.7081735E-5,0.0
7.6,1.1880523E-4,7.716916E-5,0.0
7.7,7.835451E-5,4.549082E-5,0.0
7.8,2.0327276E-5,9.6319045E-6,0.0
7.9,3.4690888E-6,1.7769695E-6,0.0
