Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.014456532,0.014283743,0.0
6.1,0.014456532,0.014283743,0.0
6.2,0.014456532,0.014283743,0.0
6.3,0.014456532,0.014283743,0.0
6.4,0.014456532,0.014283743,0.0
6.5,0.0093431985,0.0086384155,0.0
6.6,0.005022812,0.0038756174,0.0
6.7,0.0050113243,0.0038641673,0.0
6.8,0.0035873733,0.0023182486,0.0
6.9,0.003267423,0.0019758893,0.0
7.0,0.0028823826,0.0015740704,0.0
7.1,0.002022175,6.6451554E-4,0.0
7.2,0.0018148809,5.004786E-4,0.0
7.3,0.0016517661,3.996568E-4,0.0
7.4,0.0015489052,3.8060418E-4,0.0
7.5,0.0012235056,3.1195706E-4,0.0
7.6,0.0011018137,2.7308558E-4,0.0
7.7,8.878146E-4,2.2059922E-4,0.0
7.8,3.7722773E-4,1.9519482E-4,0.0
7.9,2.2741247E-4,1.7948853E-4,0.0
8.0,1.21660116E-4,1.6485454E-4,0.0
8.1,7.650368E-5,1.058232E-4,0.0
8.2,2.8662573E-6,2.6117543E-6,0.0
