Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0768977,0.03783724,0.0
6.1,0.0768977,0.03783724,0.0
6.2,0.07002798,0.032325696,0.0
6.3,0.07002798,0.032325696,0.0
6.4,0.06374981,0.027075108,0.0
6.5,0.05940335,0.023447603,0.0
6.6,0.058671024,0.022869188,0.0
6.7,0.057601593,0.021983596,0.0
6.8,0.05679232,0.02156137,0.0
6.9,0.055811852,0.021049634,0.0
7.0,0.054047033,0.020052053,0.0
7.1,0.053215165,0.019540824,0.0
7.2,0.052191395,0.018953618,0.0
7.3,0.051165357,0.018651925,0.0
7.4,0.049221683,0.017969977,0.0
7.5,0.04468165,0.01240978,0.0
7.6,0.040666126,0.0105646225,0.0
7.7,0.032776527,0.006690426,0.0
7.8,0.021954332,0.005083534,0.0
7.9,0.011742111,0.0043484387,0.0
8.0,0.007883203,0.003917025,0.0
8.1,0.0055577457,0.0035477784,0.0
8.2,0.004283088,0.0028346283,0.0
8.3,0.0010342124,4.3275798E-4,0.0
