Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.11088423,0.21067202,0.0
6.1,0.11088423,0.21067202,0.0
6.2,0.10837428,0.20714828,0.0
6.3,0.107082725,0.20504212,0.0
6.4,0.093263686,0.18180552,0.0
6.5,0.086755216,0.17168455,0.0
6.6,0.07970774,0.16118577,0.0
6.7,0.07174956,0.14942598,0.0
6.8,0.06264243,0.13622437,0.0
6.9,0.05173543,0.12330379,0.0
7.0,0.039192066,0.106029525,0.0
7.1,0.038443442,0.104609124,0.0
7.2,0.034803,0.096313715,0.0
7.3,0.03284188,0.09025036,0.0
7.4,0.023241805,0.06142933,0.0
7.5,0.01775316,0.046270162,0.0
7.6,0.013464959,0.03514772,0.0
7.7,0.008982267,0.024693815,0.0
7.8,0.0067227143,0.019909872,0.0
7.9,0.005308505,0.014561535,0.0
8.0,0.0045035016,0.011838445,0.0
8.1,0.0020520731,0.0038291025,0.0
8.2,8.9191867E-4,0.0011966742,0.0
8.3,1.5834332E-5,8.66161E-6,0.0
