Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.004127522,0.005092698,0.0
6.1,0.004127522,0.005092698,0.0
6.2,0.004127522,0.005092698,0.0
6.3,0.004127522,0.005092698,0.0
6.4,0.0022643462,0.003149028,0.0
6.5,0.0022643462,0.003149028,0.0
6.6,0.002105855,0.002983886,0.0
6.7,0.0017533366,0.0026163713,0.0
6.8,0.0017153495,0.0025757602,0.0
6.9,0.00158057,0.0024207365,0.0
7.0,0.001473467,0.0022545394,0.0
7.1,0.0013537793,0.002096213,0.0
7.2,0.0012122744,0.0018939818,0.0
7.3,0.001072701,0.0016654674,0.0
7.4,9.4169343E-4,0.001453558,0.0
7.5,7.658682E-4,0.0012453748,0.0
7.6,5.114327E-4,9.724366E-4,0.0
7.7,3.8309532E-4,8.3114766E-4,0.0
7.8,3.3567028E-4,7.76483E-4,0.0
7.9,1.8231584E-4,3.8665932E-4,0.0
8.0,3.5050467E-5,3.0547606E-5,0.0
8.1,1.6689133E-5,7.0061674E-6,0.0
8.2,6.3599036E-6,2.01439E-6,0.0
