Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0020067208,0.0020301742,0.0
6.1,0.0020067208,0.0020301742,0.0
6.2,0.0020067208,0.0020301742,0.0
6.3,0.0020067208,0.0020301742,0.0
6.4,0.0020067208,0.0020301742,0.0
6.5,6.235248E-4,6.27399E-4,0.0
6.6,6.235248E-4,6.27399E-4,0.0
6.7,4.3694986E-4,4.3863754E-4,0.0
6.8,3.3286537E-4,3.333655E-4,0.0
6.9,2.789081E-4,2.7876673E-4,0.0
7.0,1.8562283E-4,1.8420441E-4,0.0
7.1,1.5850292E-4,1.5644645E-4,0.0
7.2,1.0856859E-4,1.0541096E-4,0.0
7.3,5.8240406E-5,5.5444547E-5,0.0
