Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,7.315679E-4,0.001182588,0.0
6.1,7.315679E-4,0.001182588,0.0
6.2,7.315679E-4,0.001182588,0.0
6.3,3.8252992E-4,8.3020644E-4,0.0
6.4,3.3297754E-4,7.802879E-4,0.0
6.5,3.3297754E-4,7.802879E-4,0.0
6.6,3.3094952E-4,7.787724E-4,0.0
6.7,3.179704E-4,7.6557876E-4,0.0
6.8,3.1222968E-4,7.610474E-4,0.0
6.9,2.5805813E-4,6.74981E-4,0.0
7.0,2.2175396E-4,6.041383E-4,0.0
7.1,1.9246078E-4,5.409526E-4,0.0
7.2,1.6942917E-4,4.862591E-4,0.0
7.3,1.2863107E-4,3.4258649E-4,0.0
7.4,8.689934E-5,2.1539973E-4,0.0
7.5,2.2134857E-6,4.2740985E-6,0.0
