Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0064817313,0.0067635574,0.0
6.1,0.0064817313,0.0067635574,0.0
6.2,0.0064817313,0.0067635574,0.0
6.3,0.004159618,0.004267735,0.0
6.4,0.004159618,0.004267735,0.0
6.5,0.0026327274,0.0026392085,0.0
6.6,0.0023644536,0.002356597,0.0
6.7,0.0021445542,0.0021266025,0.0
6.8,0.0019975523,0.001976071,0.0
6.9,0.0018245836,0.0017973597,0.0
7.0,0.0015365666,0.0014972555,0.0
7.1,0.0012958117,0.0012436592,0.0
7.2,0.0011368633,0.0010763792,0.0
7.3,0.0010627571,0.0010111737,0.0
7.4,7.603208E-4,7.3237804E-4,0.0
7.5,4.2091825E-4,3.3896422E-4,0.0
7.6,1.6298964E-4,6.796903E-5,0.0
7.7,9.2598115E-5,2.4495599E-5,0.0
7.8,1.0975983E-5,1.1354832E-6,0.0
7.9,7.7135354E-7,4.997739E-10,0.0
