Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.032346968,0.02259011,0.0
6.1,0.032346968,0.02259011,0.0
6.2,0.032346968,0.02259011,0.0
6.3,0.032346968,0.02259011,0.0
6.4,0.032346968,0.02259011,0.0
6.5,0.02986684,0.020921005,0.0
6.6,0.02986684,0.020921005,0.0
6.7,0.029367693,0.02061993,0.0
6.8,0.029288229,0.020545883,0.0
6.9,0.028905109,0.02039068,0.0
7.0,0.027978465,0.019796936,0.0
7.1,0.026460782,0.018993752,0.0
7.2,0.024660049,0.018133417,0.0
7.3,0.02175019,0.017658567,0.0
7.4,0.020790804,0.017469231,0.0
7.5,0.01909306,0.016797885,0.0
7.6,0.01656168,0.0154031925,0.0
7.7,0.014152412,0.0136432815,0.0
7.8,0.012169928,0.012307434,0.0
7.9,0.0096645225,0.009941388,0.0
8.0,0.008034821,0.008299916,0.0
8.1,0.0051959283,0.0043993047,0.0
8.2,0.0021488064,8.652839E-4,0.0
8.3,6.6510175E-4,2.058152E-4,0.0
