Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.042463828,0.111240424,0.0
6.1,0.042463828,0.111240424,0.0
6.2,0.042463828,0.111240424,0.0
6.3,0.042463828,0.111240424,0.0
6.4,0.041180745,0.109226406,0.0
6.5,0.041180745,0.109226406,0.0
6.6,0.03897764,0.10577075,0.0
6.7,0.038081564,0.10428034,0.0
6.8,0.03774495,0.103582904,0.0
6.9,0.037253562,0.10253245,0.0
7.0,0.03638325,0.10063885,0.0
7.1,0.036010686,0.09988409,0.0
7.2,0.035111405,0.098080255,0.0
7.3,0.033966612,0.09459087,0.0
7.4,0.02628654,0.07171577,0.0
7.5,0.020299247,0.055011384,0.0
7.6,0.0154556995,0.04229244,0.0
7.7,0.010967582,0.03177506,0.0
7.8,0.0097791655,0.027949948,0.0
7.9,0.007877152,0.021136278,0.0
8.0,0.005933798,0.015295707,0.0
8.1,0.0022677942,0.0039305473,0.0
8.2,0.0012016051,0.0015074589,0.0
8.3,2.7144665E-4,1.8165202E-4,0.0
