Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,7.645637E-4,7.6750596E-4,0.0
6.1,7.645637E-4,7.6750596E-4,0.0
6.2,7.645637E-4,7.6750596E-4,0.0
6.3,7.645637E-4,7.6750596E-4,0.0
6.4,5.4711284E-4,5.4912234E-4,0.0
6.5,5.4711284E-4,5.4912234E-4,0.0
6.6,4.414933E-4,4.4305343E-4,0.0
6.7,4.108819E-4,4.1222593E-4,0.0
6.8,3.6487455E-4,3.6601792E-4,0.0
6.9,3.0778843E-4,3.0859318E-4,0.0
7.0,2.5010316E-4,2.505732E-4,0.0
7.1,2.1524953E-4,2.1545072E-4,0.0
7.2,1.4726835E-4,1.4691676E-4,0.0
7.3,7.962996E-5,7.864816E-5,0.0
7.4,4.161893E-5,4.2039424E-5,0.0
7.5,2.2287857E-5,2.2539514E-5,0.0
7.6,1.1378794E-5,1.1507832E-5,0.0
7.7,2.462619E-6,2.4872347E-6,0.0
7.8,3.861218E-8,3.8950034E-8,0.0
