Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.015282745,0.011621607,0.0
6.1,0.015282745,0.011621607,0.0
6.2,0.015282745,0.011621607,0.0
6.3,0.012044783,0.00950744,0.0
6.4,0.012044783,0.00950744,0.0
6.5,0.009523412,0.007621764,0.0
6.6,0.009463696,0.0075507294,0.0
6.7,0.00909636,0.0072485562,0.0
6.8,0.009046922,0.007209442,0.0
6.9,0.008522186,0.0067165624,0.0
7.0,0.0072331014,0.0056355814,0.0
7.1,0.0069702556,0.0053530307,0.0
7.2,0.0063146,0.0046645654,0.0
7.3,0.005466277,0.003927618,0.0
7.4,0.005009353,0.0035215544,0.0
7.5,0.004277392,0.0029250178,0.0
7.6,0.0036328835,0.0024271226,0.0
7.7,0.0021680726,0.0012075328,0.0
7.8,1.1839878E-4,4.8602855E-5,0.0
7.9,3.4838679E-6,1.7881166E-6,0.0
