Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.006008218,0.008416521,0.0
6.1,0.006008218,0.008416521,0.0
6.2,0.006008218,0.008416521,0.0
6.3,0.006008218,0.008416521,0.0
6.4,0.006008218,0.008416521,0.0
6.5,0.006008218,0.008416521,0.0
6.6,0.004790339,0.0071343263,0.0
6.7,0.004695036,0.0070337034,0.0
6.8,0.0045155324,0.006838076,0.0
6.9,0.0036470229,0.0059075444,0.0
7.0,0.0030459496,0.0049766116,0.0
7.1,0.0028901845,0.004797514,0.0
7.2,0.0022852682,0.0039453306,0.0
7.3,0.0019750162,0.0035487253,0.0
7.4,0.0011463572,0.0025668924,0.0
7.5,0.0010700922,0.0023567325,0.0
7.6,9.770069E-4,0.0021039497,0.0
7.7,9.6024893E-4,0.002062733,0.0
7.8,8.967699E-4,0.00189379,0.0
7.9,7.3206134E-4,0.0015069108,0.0
8.0,2.0513899E-4,2.84897E-4,0.0
8.1,8.331492E-5,6.051418E-5,0.0
8.2,2.556876E-5,1.3673184E-5,0.0
