Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.004520337,0.0045390036,0.0
6.1,0.004520337,0.0045390036,0.0
6.2,0.004520337,0.0045390036,0.0
6.3,0.003284684,0.0032571172,0.0
6.4,0.0032033534,0.0031718225,0.0
6.5,0.0027121378,0.002663793,0.0
6.6,0.0023546559,0.00229117,0.0
6.7,0.002055947,0.0019822943,0.0
6.8,0.0018004322,0.001720424,0.0
6.9,0.0015953224,0.0015101768,0.0
7.0,0.0013820052,0.0012917649,0.0
7.1,0.0011493203,0.0010543515,0.0
7.2,5.6267687E-4,4.5203118E-4,0.0
7.3,3.571734E-4,2.505411E-4,0.0
7.4,2.7287923E-4,1.676335E-4,0.0
7.5,2.425198E-4,1.398489E-4,0.0
7.6,2.0820512E-4,1.1341791E-4,0.0
7.7,9.801057E-5,2.736533E-5,0.0
7.8,5.225804E-5,6.2816152E-6,0.0
7.9,3.2201115E-5,2.143679E-6,0.0
8.0,7.2917055E-6,1.6170151E-7,0.0
8.1,9.602667E-7,5.5491704E-8,0.0
