Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.08594794,0.06846155,0.0
6.1,0.08594794,0.06846155,0.0
6.2,0.08594794,0.06846155,0.0
6.3,0.08569809,0.06807724,0.0
6.4,0.08198654,0.067374,0.0
6.5,0.078865945,0.062890984,0.0
6.6,0.0657725,0.057570312,0.0
6.7,0.06494093,0.05629148,0.0
6.8,0.06461738,0.056007847,0.0
6.9,0.06408122,0.055284683,0.0
7.0,0.06084648,0.053991776,0.0
7.1,0.041133516,0.028253883,0.0
7.2,0.03633994,0.022723492,0.0
7.3,0.031802133,0.01554279,0.0
7.4,0.030350044,0.014558755,0.0
7.5,0.027907165,0.013314788,0.0
7.6,0.022854783,0.010723964,0.0
7.7,0.021258866,0.010209797,0.0
7.8,0.018306552,0.010008123,0.0
7.9,0.013403354,0.009322354,0.0
8.0,0.010266567,0.008005545,0.0
8.1,0.0076331664,0.0065526357,0.0
8.2,0.004497249,0.0030236659,0.0
8.3,0.0010342124,4.3275798E-4,0.0
