Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.018879099,0.017920323,0.0
6.1,0.018879099,0.017920323,0.0
6.2,0.018879099,0.017920323,0.0
6.3,0.018879099,0.017920323,0.0
6.4,0.018849645,0.017880317,0.0
6.5,0.018849645,0.017880317,0.0
6.6,0.018835869,0.01786164,0.0
6.7,0.018830549,0.017854284,0.0
6.8,0.018819023,0.017838491,0.0
6.9,0.018804269,0.017818289,0.0
7.0,0.018760284,0.017758066,0.0
7.1,0.018742796,0.017735716,0.0
7.2,0.01871693,0.01770208,0.0
7.3,0.018670462,0.017644906,0.0
7.4,0.018649481,0.0176181,0.0
7.5,0.018535944,0.017520094,0.0
7.6,0.017003361,0.016750801,0.0
7.7,0.014957713,0.015251074,0.0
7.8,0.012934455,0.013855804,0.0
7.9,0.010320415,0.011276629,0.0
8.0,0.00812392,0.008402628,0.0
8.1,0.0052278144,0.004416911,0.0
8.2,0.0021659054,8.7239273E-4,0.0
8.3,6.6548464E-4,2.0597292E-4,0.0
