Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.03426291,0.04166173,0.0
6.1,0.03426291,0.04166173,0.0
6.2,0.020349167,0.023908442,0.0
6.3,0.01686163,0.019566534,0.0
6.4,0.015251739,0.017608594,0.0
6.5,0.014456868,0.016661532,0.0
6.6,0.011667615,0.013334248,0.0
6.7,0.010310682,0.011741463,0.0
6.8,0.008674784,0.009840561,0.0
6.9,0.007909367,0.008958922,0.0
7.0,0.0064456454,0.0072863214,0.0
7.1,0.0056890585,0.0064283796,0.0
7.2,0.0049861963,0.0056358106,0.0
7.3,0.0041742986,0.0047228793,0.0
7.4,0.001542307,0.0017509572,0.0
