Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0593305,0.1123638,0.1
6.1,0.035825435,0.06739893,0.1
6.2,0.035825435,0.06739893,0.1
6.3,0.035720866,0.067248136,0.1
6.4,0.03562429,0.06709252,0.1
6.5,0.02466527,0.046542645,0.1
6.6,0.02303517,0.04394459,0.1
6.7,0.020065336,0.03900482,0.1
6.8,0.017698295,0.034127556,0.1
6.9,0.008793819,0.015305657,0.1
7.0,0.0065061417,0.011463846,0.1
7.1,0.0045560603,0.0076780375,0.1
7.2,0.0033101442,0.0059265266,0.0
7.3,0.0024210536,0.0045509133,0.0
7.4,0.0022069993,0.0041281027,0.0
7.5,0.0011570391,0.0020492054,0.0
7.6,1.4585107E-5,2.0115554E-5,0.0
7.7,8.970877E-6,1.2165318E-5,0.0
