Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.024938442,0.033067618,0.0
6.1,0.024938442,0.033067618,0.0
6.2,0.024938442,0.033067618,0.0
6.3,0.024938442,0.033067618,0.0
6.4,0.024938442,0.033067618,0.0
6.5,0.024938442,0.033067618,0.0
6.6,0.024938442,0.033067618,0.0
6.7,0.018072363,0.02385026,0.0
6.8,0.014255894,0.018721592,0.0
6.9,0.014219119,0.01867953,0.0
7.0,0.009877323,0.012812242,0.0
7.1,0.002900493,0.0033866316,0.0
7.2,0.0020908823,0.0024323578,0.0
7.3,0.0010938413,0.0012702446,0.0
