Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.004909227,0.0050698617,0.0
6.1,0.004909227,0.0050698617,0.0
6.2,0.004909227,0.0050698617,0.0
6.3,0.004909227,0.0050698617,0.0
6.4,0.0026805066,0.002761192,0.0
6.5,0.0026805066,0.002761192,0.0
6.6,0.0017730123,0.001823581,0.0
6.7,0.0017662736,0.0018167418,0.0
6.8,0.0013860512,0.0014251142,0.0
6.9,0.0012546359,0.0012899989,0.0
7.0,8.84198E-4,9.088742E-4,0.0
7.1,1.8268047E-4,1.8629884E-4,0.0
7.2,1.1646151E-4,1.1867848E-4,0.0
7.3,8.2232174E-5,8.378348E-5,0.0
7.4,5.8524372E-5,5.9635335E-5,0.0
7.5,2.5489873E-5,2.5973017E-5,0.0
7.6,7.8509987E-7,7.9911575E-7,0.0
