Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.021518968,0.024330469,0.0
6.1,0.009028391,0.008742363,0.0
6.2,0.007600669,0.007097644,0.0
6.3,0.00704657,0.0064810226,0.0
6.4,0.006810953,0.00622048,0.0
6.5,0.006372592,0.0057384055,0.0
6.6,0.0059059616,0.0052275634,0.0
6.7,0.005652734,0.004944199,0.0
6.8,0.005550127,0.0048315115,0.0
6.9,0.005224364,0.0044644093,0.0
7.0,0.00496445,0.0041702637,0.0
7.1,0.004792784,0.0039768815,0.0
7.2,0.0039775306,0.0030832854,0.0
7.3,0.0037758215,0.0029093088,0.0
7.4,0.0033286542,0.0025573918,0.0
7.5,0.0028027708,0.0021237843,0.0
7.6,0.0021511333,0.0016062348,0.0
7.7,0.0013248142,9.5073855E-4,0.0
7.8,2.5359896E-4,1.8275523E-4,0.0
7.9,1.0682209E-5,6.603773E-6,0.0
8.0,2.3185949E-6,1.054597E-6,0.0
