Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.023260195,0.028013024,0.0
6.1,0.023260195,0.028013024,0.0
6.2,0.020330196,0.024206055,0.0
6.3,0.020330196,0.024206055,0.0
6.4,0.016718714,0.019562434,0.0
6.5,0.016718714,0.019562434,0.0
6.6,0.015175272,0.017636573,0.0
6.7,0.014414776,0.016696377,0.0
6.8,0.01213047,0.013887389,0.0
6.9,0.010738871,0.012192347,0.0
7.0,0.009070295,0.010164445,0.0
7.1,0.007696735,0.008517357,0.0
7.2,0.0073716943,0.008133385,0.0
7.3,0.007138774,0.007861466,0.0
7.4,0.006661878,0.0073121125,0.0
7.5,0.006032217,0.006635768,0.0
7.6,0.0015629337,0.0017294228,0.0
