Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0056390543,0.0061596315,0.0
6.1,0.0056390543,0.0061596315,0.0
6.2,0.0056390543,0.0061596315,0.0
6.3,0.0056390543,0.0061596315,0.0
6.4,0.0056390543,0.0061596315,0.0
6.5,0.003506398,0.0039435555,0.0
6.6,0.003506398,0.0039435555,0.0
6.7,0.0032687993,0.0036987606,0.0
6.8,0.003123856,0.003549449,0.0
6.9,0.0029626573,0.003375621,0.0
7.0,0.002726779,0.003128199,0.0
7.1,0.0026761394,0.0030712718,0.0
7.2,0.0025998424,0.0029849838,0.0
7.3,0.0025128627,0.0028976921,0.0
7.4,0.002455556,0.002840022,0.0
7.5,0.002371655,0.0027600091,0.0
7.6,0.0022638857,0.0026529557,0.0
7.7,0.0015309147,0.0013819399,0.0
7.8,7.584747E-4,4.5801396E-4,0.0
7.9,4.2250296E-4,1.203316E-4,0.0
8.0,2.7376044E-4,3.804712E-5,0.0
8.1,1.7302166E-4,2.0661872E-5,0.0
8.2,5.3405143E-5,7.187991E-6,0.0
