Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0034516277,0.0035196727,0.0
6.1,0.0034516277,0.0035196727,0.0
6.2,0.0034516277,0.0035196727,0.0
6.3,0.0034516277,0.0035196727,0.0
6.4,0.0034516277,0.0035196727,0.0
6.5,0.0016767744,0.0016977751,0.0
6.6,0.0016767744,0.0016977751,0.0
6.7,0.0011424901,0.0011507655,0.0
6.8,9.024858E-4,9.055268E-4,0.0
6.9,7.146078E-4,7.138612E-4,0.0
7.0,5.981946E-4,5.952639E-4,0.0
7.1,4.901085E-4,4.8518824E-4,0.0
7.2,3.5777962E-4,3.504715E-4,0.0
7.3,2.6660739E-4,2.5763919E-4,0.0
7.4,1.826053E-4,1.7211592E-4,0.0
7.5,8.8811925E-5,7.694167E-5,0.0
7.6,1.3421517E-5,9.050904E-6,0.0
