Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.018115403,0.017471092,0.1
6.1,0.018115403,0.017471092,0.1
6.2,0.018115403,0.017471092,0.1
6.3,0.009254395,0.00826478,0.1
6.4,0.009254395,0.00826478,0.1
6.5,0.006966323,0.005893225,0.0
6.6,0.005629168,0.004486881,0.0
6.7,0.00472035,0.003540119,0.0
6.8,0.0037996976,0.0025699204,0.0
6.9,0.0032425157,0.001995406,0.0
7.0,0.002599207,0.0013951949,0.0
7.1,0.0020981359,9.818809E-4,0.0
7.2,0.0017352107,6.674597E-4,0.0
7.3,0.0012818464,3.1489498E-4,0.0
7.4,0.0010252813,1.6123868E-4,0.0
7.5,6.266873E-4,9.4521514E-5,0.0
7.6,1.3363175E-4,2.5362324E-5,0.0
