Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.025447546,0.03465734,0.1
6.1,0.025447546,0.03465734,0.1
6.2,0.02306703,0.031213835,0.1
6.3,0.02306703,0.031213835,0.1
6.4,0.02065605,0.027738653,0.1
6.5,0.019649856,0.026306171,0.1
6.6,0.018884527,0.025226137,0.1
6.7,0.017441148,0.02320529,0.1
6.8,0.015352124,0.02029032,0.1
6.9,0.014816469,0.019478856,0.0
7.0,0.013833242,0.018079909,0.0
7.1,0.012733897,0.01652145,0.0
7.2,0.011907627,0.015400092,0.0
7.3,0.011030397,0.014230122,0.0
7.4,0.009753612,0.012569574,0.0
7.5,0.008959615,0.011521867,0.0
7.6,0.0055435603,0.0071155927,0.0
7.7,0.0017132863,0.002126476,0.0
7.8,2.705359E-4,3.1112297E-4,0.0
