Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.02111873,0.02610451,0.0
6.1,0.02111873,0.02610451,0.0
6.2,0.02111873,0.02610451,0.0
6.3,0.01257003,0.015557641,0.0
6.4,0.01257003,0.015557641,0.0
6.5,0.010529719,0.013104743,0.0
6.6,0.010520565,0.01309494,0.0
6.7,0.009347493,0.011676256,0.0
6.8,0.009068459,0.011317742,0.0
6.9,0.008018291,0.009870324,0.0
7.0,0.0076319184,0.009357339,0.0
7.1,0.0068324856,0.008411932,0.0
7.2,0.0057893298,0.0072040837,0.0
7.3,0.0051047057,0.0063291756,0.0
7.4,0.0041356985,0.0050932984,0.0
7.5,0.0024557032,0.0030065663,0.0
7.6,1.1539775E-4,1.3581177E-4,0.0
