Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,8.3585386E-4,8.449469E-4,0.0
6.1,8.3585386E-4,8.449469E-4,0.0
6.2,8.3585386E-4,8.449469E-4,0.0
6.3,8.3585386E-4,8.449469E-4,0.0
6.4,6.0619344E-4,6.1286363E-4,0.0
6.5,6.0619344E-4,6.1286363E-4,0.0
6.6,3.737756E-4,3.781047E-4,0.0
6.7,3.737756E-4,3.781047E-4,0.0
6.8,3.495447E-4,3.5353383E-4,0.0
6.9,2.9517582E-4,2.98476E-4,0.0
7.0,2.4043156E-4,2.4310315E-4,0.0
7.1,2.0440355E-4,2.0669414E-4,0.0
7.2,1.7725973E-4,1.7928203E-4,0.0
7.3,1.5078956E-4,1.5250896E-4,0.0
7.4,1.1416818E-4,1.1550033E-4,0.0
7.5,7.077241E-5,7.157079E-5,0.0
7.6,3.0925385E-5,3.1309643E-5,0.0
7.7,3.102654E-6,3.1494712E-6,0.0
