Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.023254504,0.03220755,0.0
6.1,0.023254504,0.03220755,0.0
6.2,0.01382215,0.017774666,0.0
6.3,0.01382215,0.017774666,0.0
6.4,0.013121112,0.016665064,0.0
6.5,0.013121112,0.016665064,0.0
6.6,0.011653901,0.014509324,0.0
6.7,0.011538187,0.014339806,0.0
6.8,0.010138147,0.012334149,0.0
6.9,0.0069254204,0.007850974,0.0
7.0,0.0061178906,0.006770485,0.0
7.1,0.005237907,0.005629829,0.0
7.2,0.0050842804,0.005420947,0.0
7.3,0.0048639905,0.005134125,0.0
7.4,0.004697283,0.004899153,0.0
7.5,0.003688092,0.003653497,0.0
7.6,0.0031863707,0.003068336,0.0
7.7,0.0024999576,0.00244632,0.0
7.8,0.0017740062,0.0020448554,0.0
7.9,0.0013519945,0.0017333813,0.0
8.0,7.1686733E-4,8.614542E-4,0.0
8.1,1.9165053E-4,1.6156044E-4,0.0
