Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,9.646297E-4,0.0010194768,0.0
6.1,9.646297E-4,0.0010194768,0.0
6.2,9.646297E-4,0.0010194768,0.0
6.3,9.646297E-4,0.0010194768,0.0
6.4,9.28552E-4,9.832497E-4,0.0
6.5,3.0862886E-4,3.2846117E-4,0.0
6.6,3.0862886E-4,3.2846117E-4,0.0
6.7,3.0862886E-4,3.2846117E-4,0.0
6.8,2.4800675E-4,2.6412346E-4,0.0
6.9,1.8962687E-4,2.0203354E-4,0.0
7.0,1.2567634E-4,1.3404548E-4,0.0
7.1,4.46198E-5,4.7163285E-5,0.0
7.2,1.2915569E-5,1.3504072E-5,0.0
7.3,7.937579E-6,8.265336E-6,0.0
7.4,4.269242E-6,4.4061735E-6,0.0
7.5,2.8593363E-6,2.956439E-6,0.0
7.6,1.3990932E-7,1.4464949E-7,0.0
