Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0053840056,0.0057161106,0.0
6.1,0.0053840056,0.0057161106,0.0
6.2,0.0053840056,0.0057161106,0.0
6.3,0.001671074,0.0016851204,0.0
6.4,0.001671074,0.0016851204,0.0
6.5,0.001671074,0.0016851204,0.0
6.6,0.0010160941,9.524506E-4,0.0
6.7,0.0010160941,9.524506E-4,0.0
6.8,5.8830855E-4,4.703776E-4,0.0
6.9,5.8830855E-4,4.703776E-4,0.0
7.0,5.8830855E-4,4.703776E-4,0.0
7.1,5.500792E-4,4.4625744E-4,0.0
7.2,5.500792E-4,4.4625744E-4,0.0
7.3,4.9595343E-5,3.0677587E-5,0.0
7.4,2.062117E-5,1.4020054E-5,0.0
7.5,2.9289467E-6,1.9425102E-6,0.0
7.6,2.1426758E-6,1.3484762E-6,0.0
7.7,7.106588E-7,3.2860245E-7,0.0
7.8,7.106588E-7,3.2860245E-7,0.0
