Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.024405818,0.028249888,0.1
6.1,0.024405818,0.028249888,0.1
6.2,0.015745522,0.017521797,0.1
6.3,0.015745522,0.017521797,0.1
6.4,0.013192902,0.0144396685,0.1
6.5,0.012003611,0.013009456,0.1
6.6,0.00992627,0.01055189,0.0
6.7,0.008949154,0.009413033,0.0
6.8,0.007960589,0.008266773,0.0
6.9,0.0067972173,0.006924023,0.0
7.0,0.006157372,0.0062008854,0.0
7.1,0.0055142213,0.0054803956,0.0
7.2,0.004992037,0.0049186517,0.0
7.3,0.004470094,0.0043583936,0.0
7.4,0.0037822074,0.0036168487,0.0
7.5,0.0029319443,0.0027334932,0.0
7.6,0.001181275,0.0010734692,0.0
7.7,6.832996E-4,5.737807E-4,0.0
7.8,4.12332E-4,3.161289E-4,0.0
7.9,3.691799E-6,2.6545881E-6,0.0
