Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.0055183303,0.003305139,0.0
6.1,0.0055183303,0.003305139,0.0
6.2,0.0055183303,0.003305139,0.0
6.3,0.0055183303,0.003305139,0.0
6.4,0.0055183303,0.003305139,0.0
6.5,0.0055183303,0.003305139,0.0
6.6,0.0055183303,0.003305139,0.0
6.7,0.0055183303,0.003305139,0.0
6.8,0.0055183303,0.003305139,0.0
6.9,0.0055183303,0.003305139,0.0
7.0,0.0039954064,0.0022205734,0.0
7.1,0.0037311043,0.0020186058,0.0
7.2,0.0033177056,0.0017205648,0.0
7.3,0.002344655,0.0012733918,0.0
7.4,0.0015575165,9.047477E-4,0.0
7.5,0.0012573242,7.5270724E-4,0.0
7.6,9.795959E-4,5.907812E-4,0.0
7.7,3.4769322E-4,1.8552726E-4,0.0
7.8,3.6809684E-5,2.1524485E-5,0.0
7.9,3.872125E-6,2.0871348E-6,0.0
