Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
9.470024,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
9.675894,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
9.881764,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
10.087634,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
10.293505,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
10.499374,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
10.705245,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
10.911115,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
11.116985,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
11.322855,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
11.528725,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
11.734595,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
11.940465,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
12.146336,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
12.352205,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
12.558076,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
12.763946,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
12.969815,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
13.175686,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
13.381556,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
13.587426,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
13.793296,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
13.9991665,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
14.205036,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
14.410907,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
14.616776,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
14.822646,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
15.028517,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
15.234386,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
15.440257,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
15.646127,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
15.851997,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
16.057867,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
16.263737,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
16.469606,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
16.675478,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
16.881348,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
17.087217,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
17.293087,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
17.498959,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
17.704828,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
17.910698,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
18.116568,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
18.322437,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
18.528309,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
18.734179,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
18.940048,0.0,0.6,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0
19.145918,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
19.351788,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
19.55766,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
19.763529,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
19.969398,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
20.175268,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
20.38114,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
20.58701,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
20.79288,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
20.998749,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
21.204618,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
21.41049,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
21.61636,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
21.82223,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
22.0281,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
22.23397,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
22.43984,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
22.64571,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
22.85158,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
23.05745,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
23.26332,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
23.46919,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
23.67506,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
23.88093,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
24.086802,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
24.292671,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
24.49854,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
24.70441,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
24.91028,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
25.116152,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
25.322021,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
25.527891,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
25.73376,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
25.93963,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
26.145502,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
26.351372,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
26.557241,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
26.763111,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
26.968983,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
27.174852,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
27.380722,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
27.586592,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
27.792461,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
27.998333,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
28.204203,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
28.410072,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
28.615942,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
28.821814,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
29.027683,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
29.233553,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
29.439423,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
29.645292,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
29.851164,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
30.057034,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
30.262903,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
30.468773,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
30.674643,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
30.880514,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
31.086384,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
31.292253,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
31.498123,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
31.703995,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
31.909864,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
32.115734,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
32.321606,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
32.527473,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
32.733345,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
32.939213,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
33.145084,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
33.350956,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
33.556824,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
33.762695,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
33.968563,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
34.174435,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
34.380306,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
34.586174,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
34.792046,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
34.997917,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
35.203785,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
35.409657,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
35.615524,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
35.821396,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
36.027267,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
36.233135,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
36.439007,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
36.644875,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
36.850746,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
37.056618,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
37.262486,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
37.468357,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
37.674225,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
37.880096,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
38.085968,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
38.291836,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
38.497707,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
38.703575,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
38.909447,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
39.11532,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
39.321186,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
39.527058,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
39.73293,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
39.938797,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
40.14467,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
40.350536,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
40.556408,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
40.76228,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
40.968147,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
41.17402,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
41.379887,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
41.58576,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
41.79163,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
41.997498,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
42.20337,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
42.409237,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
42.61511,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
42.82098,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
43.026848,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
43.23272,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
43.438587,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
43.64446,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
43.85033,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
44.0562,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
44.26207,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
44.46794,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
44.67381,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
44.87968,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
45.08555,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
45.29142,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
45.49729,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
45.70316,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
45.90903,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
46.1149,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
46.32077,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
46.52664,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
46.73251,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
46.93838,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
47.14425,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
47.35012,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
47.555992,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
47.76186,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
47.96773,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
48.173603,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
48.37947,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
48.585342,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
48.79121,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
48.99708,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
49.202953,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
49.40882,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
49.614693,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
49.82056,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
50.026432,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
50.232304,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
50.43817,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
50.644043,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
50.84991,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
51.055782,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
51.261654,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
51.46752,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
51.673393,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
51.87926,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
52.085133,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
52.291004,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
52.496872,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
52.702744,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
52.908615,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
53.114483,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
53.320354,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
53.526222,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
53.732094,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
53.937965,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
54.143833,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
54.349705,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
54.555573,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
54.761444,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
54.967316,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
55.173183,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
55.379055,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
55.584923,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
55.790794,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
55.996666,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
56.202534,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
56.408405,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
56.614273,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
56.820145,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
57.026016,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
57.231884,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
57.437756,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
57.643627,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
57.849495,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
58.055367,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
58.261234,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
58.467106,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
58.672977,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
58.878845,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
59.084717,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
59.290585,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
59.496456,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
59.702328,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
59.908195,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
60.114067,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
60.319935,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
60.525806,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
60.731678,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
60.937546,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
61.143417,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
61.349285,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
61.555157,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
61.76103,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
61.966896,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
62.172768,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
62.37864,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
62.584507,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
62.79038,0.0,0.7,0.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0
