Time (days),ComCat Data,Simulation Mean,Simulation Median,Simulation Mode,Simulation Minimum,Simulation Maximum,2.5 %-ile,16 %-ile,84 %-ile,97.5 %-ile
90.78871,842.0,933.0,965.0,971.0,785.0,1051.0,785.0,830.0,1041.0,1051.0
90.99458,842.0,933.1,965.0,971.0,785.0,1051.0,785.0,830.0,1041.0,1051.0
91.20045,842.0,933.3,965.0,971.0,785.0,1051.0,785.0,830.0,1041.0,1051.0
91.40632,842.0,933.4,965.0,971.0,785.0,1051.0,785.0,830.0,1042.0,1051.0
91.61219,842.0,934.1,965.0,971.0,786.0,1052.0,786.0,830.0,1045.0,1052.0
91.81806,842.0,934.2,965.0,972.0,786.0,1052.0,786.0,830.0,1045.0,1052.0
92.02393,842.0,934.3,965.0,972.0,787.0,1052.0,787.0,830.0,1045.0,1052.0
92.2298,842.0,934.6,966.0,972.0,787.0,1052.0,787.0,832.0,1045.0,1052.0
92.43567,842.0,934.7,966.0,972.0,787.0,1052.0,787.0,832.0,1045.0,1052.0
92.64154,842.0,935.0,966.0,972.0,788.0,1053.0,788.0,832.0,1045.0,1053.0
92.84741,842.0,935.2,966.0,972.0,788.0,1053.0,788.0,832.0,1047.0,1053.0
93.05328,842.0,935.2,966.0,972.0,788.0,1053.0,788.0,832.0,1047.0,1053.0
93.25915,842.0,935.4,966.0,973.0,788.0,1053.0,788.0,832.0,1047.0,1053.0
93.46502,842.0,935.5,966.0,973.0,788.0,1054.0,788.0,832.0,1047.0,1054.0
93.67089,842.0,935.5,966.0,973.0,788.0,1054.0,788.0,832.0,1047.0,1054.0
93.87676,842.0,935.7,966.0,973.0,789.0,1054.0,789.0,832.0,1047.0,1054.0
94.082634,842.0,935.9,966.0,973.0,790.0,1054.0,790.0,832.0,1047.0,1054.0
94.2885,842.0,936.3,968.0,973.0,791.0,1054.0,791.0,832.0,1047.0,1054.0
94.49437,842.0,936.8,968.0,975.0,792.0,1054.0,792.0,832.0,1047.0,1054.0
94.70024,842.0,936.8,968.0,975.0,792.0,1054.0,792.0,832.0,1047.0,1054.0
94.90611,842.0,937.3,968.0,977.0,792.0,1054.0,792.0,833.0,1049.0,1054.0
95.111984,842.0,937.4,968.0,977.0,792.0,1054.0,792.0,833.0,1050.0,1054.0
95.31785,842.0,937.4,968.0,977.0,792.0,1054.0,792.0,833.0,1050.0,1054.0
95.52372,842.0,937.5,968.0,977.0,792.0,1054.0,792.0,834.0,1050.0,1054.0
95.72959,842.0,937.5,968.0,977.0,792.0,1054.0,792.0,834.0,1050.0,1054.0
95.93546,842.0,937.9,968.0,977.0,792.0,1054.0,792.0,834.0,1050.0,1054.0
96.141335,842.0,938.2,968.0,978.0,792.0,1054.0,792.0,834.0,1050.0,1054.0
96.347206,842.0,938.5,968.0,978.0,792.0,1054.0,792.0,834.0,1051.0,1054.0
96.55307,842.0,938.6,968.0,978.0,792.0,1054.0,792.0,834.0,1052.0,1054.0
96.75894,842.0,938.7,968.0,978.0,792.0,1054.0,792.0,834.0,1052.0,1054.0
96.96481,842.0,939.1,968.0,979.0,792.0,1054.0,792.0,834.0,1053.0,1054.0
97.170685,842.0,939.4,968.0,979.0,792.0,1054.0,792.0,835.0,1053.0,1054.0
97.37656,842.0,939.6,969.0,980.0,792.0,1054.0,792.0,835.0,1053.0,1054.0
97.58242,842.0,939.8,971.0,980.0,792.0,1054.0,792.0,835.0,1053.0,1054.0
97.78829,842.0,940.0,971.0,1054.0,792.0,1054.0,792.0,835.0,1054.0,1054.0
97.99416,842.0,940.2,971.0,980.0,792.0,1055.0,792.0,835.0,1054.0,1055.0
98.200035,842.0,940.4,971.0,980.0,792.0,1055.0,792.0,835.0,1054.0,1055.0
98.40591,842.0,941.0,971.0,980.0,792.0,1056.0,792.0,836.0,1055.0,1056.0
98.61177,842.0,941.1,971.0,980.0,792.0,1056.0,792.0,837.0,1055.0,1056.0
98.81764,842.0,941.3,971.0,980.0,792.0,1056.0,792.0,837.0,1055.0,1056.0
99.02351,842.0,941.3,971.0,980.0,792.0,1056.0,792.0,837.0,1055.0,1056.0
99.229385,842.0,941.6,971.0,981.0,792.0,1056.0,792.0,837.0,1055.0,1056.0
99.43526,842.0,941.7,972.0,981.0,792.0,1056.0,792.0,837.0,1055.0,1056.0
99.64112,843.0,942.0,972.0,983.0,792.0,1056.0,792.0,837.0,1055.0,1056.0
99.84699,843.0,942.4,973.0,983.0,792.0,1056.0,792.0,837.0,1055.0,1056.0
100.052864,843.0,942.7,975.0,983.0,793.0,1056.0,793.0,837.0,1055.0,1056.0
100.258736,843.0,942.9,975.0,1056.0,793.0,1056.0,793.0,837.0,1056.0,1056.0
100.46461,843.0,943.6,975.0,1056.0,793.0,1056.0,793.0,837.0,1056.0,1056.0
100.67047,843.0,944.2,975.0,1056.0,793.0,1056.0,793.0,837.0,1056.0,1056.0
100.87634,843.0,944.7,977.0,983.0,793.0,1057.0,793.0,837.0,1056.0,1057.0
101.082214,843.0,944.9,978.0,983.0,793.0,1057.0,793.0,837.0,1056.0,1057.0
101.288086,843.0,945.2,978.0,983.0,793.0,1057.0,793.0,837.0,1056.0,1057.0
101.49396,843.0,945.3,978.0,983.0,793.0,1057.0,793.0,837.0,1056.0,1057.0
101.69982,843.0,946.2,978.0,985.0,794.0,1057.0,794.0,837.0,1056.0,1057.0
101.90569,843.0,946.6,978.0,985.0,794.0,1057.0,794.0,837.0,1056.0,1057.0
102.111565,843.0,947.3,979.0,985.0,796.0,1057.0,796.0,838.0,1056.0,1057.0
102.31744,843.0,947.9,981.0,985.0,796.0,1058.0,796.0,838.0,1057.0,1058.0
102.52331,843.0,948.4,981.0,1058.0,798.0,1058.0,798.0,838.0,1058.0,1058.0
102.72917,843.0,948.8,981.0,985.0,798.0,1062.0,798.0,838.0,1058.0,1062.0
