% Year	Month	Day	Hour	Minute	Sec	Lat	Lon	Depth	Magnitude	ID	parID	Gen	OrigTime	distToParent	nthERFIndex	FSS_ID	GridNodeIndex
2012	01	01	21	05	08.915	37.680097951266845	-118.90510160234317	5.425045386192691	2.55	17268	-1	0	1325451908915	NaN	1223142	-1	4334
2012	01	01	21	53	59.082	35.847142094560645	-121.14295628831228	9.94234437045052	2.75	17108	-1	0	1325454839082	NaN	872826	-1	2814
2012	01	02	00	39	19.541	37.5922362351137	-121.97841152183393	22.34134787574555	2.75	13969	-1	0	1325464759541	NaN	1199279	-1	4230
2012	01	02	22	59	01.326	36.357716674548975	-117.89447782270061	4.676559131877962	2.85	10762	3660	1	1325545141326	5.595103977402389	997695	-1	3346
2012	01	03	09	00	08.869	32.72586614288273	-115.94639813128299	6.164912397939283	2.55	11692	-1	0	1325581208869	NaN	367130	-1	454
2012	01	03	10	15	44.978	33.47862707985615	-116.33316286200113	4.5588555079768165	2.75	13283	-1	0	1325585744978	NaN	472528	-1	926
2012	01	03	18	09	43.970	33.186287655998825	-115.67953754207261	5.458806091046773	2.75	14645	-1	0	1325614183970	NaN	431078	-1	729
2012	01	04	01	54	36.638	33.374750481881065	-118.39104706252374	8.331480160218664	2.9499999999999997	17709	-1	0	1325642076638	NaN	453206	-1	834
2012	01	04	07	19	16.330	38.3529727873369	-118.02070804582274	6.021955901378099	2.65	14249	-1	0	1325661556330	NaN	1338342	-1	4828
2012	01	04	23	45	03.609	35.73750139619348	-121.09036570608754	8.017763950346499	2.55	10631	602	1	1325720703609	1.0658522591835626	853210	-1	2728
2012	01	05	04	28	59.848	32.37334471732776	-115.28193100312865	5.965438085065203	2.75	10926	4389	1	1325737739848	0.9452421671151902	334601	-1	318
2012	01	05	12	05	11.984	36.05830986292377	-117.68994692525244	3.955179115893665	2.55	15044	-1	0	1325765111984	NaN	940010	-1	3101
2012	01	05	19	23	23.990	38.29618349190713	-118.38919704214511	11.4492974711979	3.15	18743	-1	0	1325791403990	NaN	1321514	-1	4757
2012	01	05	21	13	57.110	39.332054375836314	-122.97247585411623	5.9296611156770895	2.65	11368	-1	0	1325798037110	NaN	1458026	-1	5353
2012	01	06	03	56	54.562	35.17129284347117	-121.38638005384979	7.545624511552352	2.55	13053	-1	0	1325822214562	NaN	757230	-1	2295
2012	01	07	02	03	35.840	34.39573537540097	-118.75912239659719	4.733942740772688	2.8499999999999996	17658	-1	0	1325901815840	NaN	614144	-1	1631
2012	01	07	10	25	43.667	31.923781657299845	-115.97081923911618	11.516182104712087	2.8499999999999996	14832	-1	0	1325931943667	NaN	279455	-1	98
2012	01	07	18	21	33.811	34.94226264043773	-121.1973466710689	19.115394928426824	2.75	16818	-1	0	1325960493811	NaN	702068	-1	2038
