Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.015655609,0.012398278,0.0
6.1,0.015655609,0.012398278,0.0
6.2,0.015655609,0.012398278,0.0
6.3,0.01063879,0.007027479,0.0
6.4,0.01063879,0.007027479,0.0
6.5,0.008994718,0.0053977524,0.0
6.6,0.007926274,0.00433364,0.0
6.7,0.0067589693,0.0033001888,0.0
6.8,0.0053879567,0.0022317604,0.0
6.9,0.00458965,0.0018445587,0.0
7.0,0.0035539411,0.0013233181,0.0
7.1,0.0030410455,0.0011479864,0.0
7.2,0.0022297418,8.394287E-4,0.0
7.3,9.806695E-4,4.3008724E-4,0.0
