Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.003738865,0.003926618,0.0
6.1,0.003738865,0.003926618,0.0
6.2,0.003738865,0.003926618,0.0
6.3,0.003738865,0.003926618,0.0
6.4,0.003738865,0.003926618,0.0
6.5,0.002741426,0.0028791733,0.0
6.6,0.002741426,0.0028791733,0.0
