Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.016986247,0.018801479,0.1
6.1,0.010296632,0.011186703,0.1
6.2,0.010296632,0.011186703,0.1
6.3,0.008173222,0.008811407,0.1
6.4,0.008173222,0.008811407,0.1
6.5,0.0071270303,0.007658757,0.0
6.6,0.0065217763,0.006996875,0.0
6.7,0.005984721,0.0064125117,0.0
6.8,0.0052704164,0.005637948,0.0
6.9,0.0046647177,0.004982769,0.0
7.0,0.004189935,0.004471134,0.0
7.1,0.0037166206,0.0039629107,0.0
7.2,0.0033141149,0.0035317368,0.0
7.3,0.002607669,0.0027785832,0.0
7.4,0.0018194534,0.001938491,0.0
7.5,5.850142E-4,6.184643E-4,0.0
7.6,1.4921463E-4,1.5588969E-4,0.0
7.7,1.0842913E-4,1.1317978E-4,0.0
7.8,1.8861208E-5,1.9598283E-5,0.0
