Magnitude,UCERF3-TI Prob,UCERF3-TD Prob,UCERF3-ETAS Prob
6.0,0.00291575,0.0029493775,0.0
6.1,0.00291575,0.0029493775,0.0
6.2,0.00291575,0.0029493775,0.0
6.3,0.00291575,0.0029493775,0.0
6.4,0.0014821711,0.0014977464,0.0
6.5,0.0010018905,0.0010119488,0.0
6.6,0.0010018905,0.0010119488,0.0
6.7,7.6503144E-4,7.725263E-4,0.0
6.8,5.778124E-4,5.8338064E-4,0.0
6.9,4.441653E-4,4.4840857E-4,0.0
7.0,2.5326732E-4,2.5568233E-4,0.0
7.1,1.9978154E-4,2.0169531E-4,0.0
7.2,7.6838325E-5,7.759451E-5,0.0
7.3,2.1852462E-5,2.2072065E-5,0.0
