% Year	Month	Day	Hour	Minute	Sec	Lat	Lon	Depth	Magnitude	ID	parID	Gen	OrigTime	distToParent	nthERFIndex	FSS_ID	GridNodeIndex
2019	07	06	03	19	54.707	35.83227	-117.64127	4.334421	2.65	1934	226	1	1562383194707	0.058211464	880783	-1	2849
2019	07	06	03	19	59.904	35.58961	-117.38694	0.74615854	2.75	2091	226	1	1562383199904	0.83734006	842268	-1	2679
2019	07	06	03	20	10.186	35.6025	-117.41327	11.782412	3.65	2604	226	1	1562383210186	1.7123706	842314	-1	2679
2019	07	06	03	20	12.037	35.89623	-117.717575	4.27958	2.95	1037	226	1	1562383212037	0.04604805	900083	-1	2933
2019	07	06	03	20	13.482	35.8009	-117.62959	14.96289	2.55	1010	226	1	1562383213482	0.08521986	880626	-1	2849
2019	07	06	03	20	18.054	35.75314	-117.58947	5.286067	3.35	2401	226	1	1562383218054	0.46748438	880673	-1	2849
2019	07	06	03	20	24.673	35.845016	-117.68945	14.489132	3.65	2101	226	1	1562383224673	2.6568615	880520	-1	2848
2019	07	06	03	20	27.057	35.80171	-117.59388	5.4259276	2.65	1269	226	1	1562383227057	2.8217213	880744	-1	2849
2019	07	06	03	20	28.794	35.722874	-117.50776	12.433596	2.75	2129	226	1	1562383228794	3.1033866	861445	-1	2764
2019	07	06	03	20	33.300	35.841045	-117.65636	1.2385387	2.55	1603	226	1	1562383233300	0.4294215	880626	-1	2849
2019	07	06	03	20	35.739	35.800877	-117.63722	18.564505	2.55	2143	226	1	1562383235739	5.8123174	880743	-1	2849
2019	07	06	03	20	37.171	35.73481	-117.580795	14.060023	2.55	1696	226	1	1562383237171	0.22625533	861065	-1	2763
2019	07	06	03	20	39.603	35.65602	-117.51892	8.9749	3.05	613	226	1	1562383239603	8.092445	861502	-1	2764
2019	07	06	03	20	40.800	35.96244	-117.67658	4.675646	2.95	1587	226	1	1562383240800	10.553456	920371	-1	3018
2019	07	06	03	20	45.727	35.848495	-117.63809	3.4347923	2.85	1293	226	1	1562383245727	1.8565997	880746	-1	2849
2019	07	06	03	20	46.817	35.629845	-117.43274	1.2372226	2.55	897	226	1	1562383246817	1.4889421	842354	-1	2679
2019	07	06	03	20	47.728	35.647095	-117.47388	5.3778257	3.05	1021	226	1	1562383247728	0.26981655	842035	-1	2678
2019	07	06	03	20	49.037	35.837727	-117.658424	0.0204326	2.55	537	226	1	1562383249037	0.029517217	880626	-1	2849
2019	07	06	03	20	51.195	35.62416	-117.444984	9.515482	2.85	1852	226	1	1562383251195	0.87481457	842303	-1	2679
2019	07	06	03	20	56.126	35.60227	-117.40385	0.41281202	2.95	2246	226	1	1562383256126	1.1664524	842196	-1	2679
2019	07	06	03	20	56.425	35.78943	-117.61245	1.0870804	2.85	1952	226	1	1562383256425	0.03116893	880629	-1	2849
2019	07	06	03	20	56.869	35.845997	-117.65998	8.297073	2.65	1775	226	1	1562383256869	0.28395638	880432	-1	2848
2019	07	06	03	21	00.821	35.801163	-117.621796	0.6013773	2.65	1162	226	1	1562383260821	0.7449394	880705	-1	2849
2019	07	06	03	21	02.422	35.740868	-117.582634	2.1991153	2.95	1857	226	1	1562383262422	0.123748876	861069	-1	2763
2019	07	06	03	21	09.011	35.63764	-117.45939	1.1532662	2.75	1668	226	1	1562383269011	0.10923508	841924	-1	2678
2019	07	06	03	21	09.817	35.81866	-117.64806	10.720331	2.85	2027	226	1	1562383269817	0.17611806	880551	-1	2848
2019	07	06	03	21	13.717	35.824265	-117.572296	7.12769	3.05	2532	226	1	1562383273717	8.767759	880631	-1	2849
2019	07	06	03	21	14.024	35.796368	-117.6228	5.505389	2.55	1706	226	1	1562383274024	1.7004945	880782	-1	2849
2019	07	06	03	21	14.412	35.827694	-117.64022	13.724789	2.55	1436	226	1	1562383274412	1.0761954	880743	-1	2849
2019	07	06	03	21	14.931	35.89505	-117.717155	1.3479034	2.65	1142	226	1	1562383274931	0.29101244	900002	-1	2933
2019	07	06	03	21	16.931	35.611176	-117.41485	12.538064	2.75	1705	226	1	1562383276931	0.47801444	842194	-1	2679
