Magnitude,1 wk TI Prob,1 wk TD Prob,1 wk ETAS Prob,1 wk ETAS/TD Gain,1 wk ETAS Triggered Only,1 mo TI Prob,1 mo TD Prob,1 mo ETAS Prob,1 mo ETAS/TD Gain,1 mo ETAS Triggered Only,1 yr TI Prob,1 yr TD Prob,1 yr ETAS Prob,1 yr ETAS/TD Gain,1 yr ETAS Triggered Only,10 yr TI Prob,10 yr TD Prob,10 yr ETAS Prob,10 yr ETAS/TD Gain,10 yr ETAS Triggered Only
6.0,7.1789214E-6,7.547905E-6,7.547905E-6,1.0,0.0,3.076644E-5,3.2347994E-5,3.2347994E-5,1.0,0.0,3.7451705E-4,3.9380637E-4,0.100354426,254.8319,0.1,0.003738865,0.0039350805,0.103541575,26.31244,0.1
6.1,7.1789214E-6,7.547905E-6,7.547905E-6,1.0,0.0,3.076644E-5,3.2347994E-5,3.2347994E-5,1.0,0.0,3.7451705E-4,3.9380637E-4,0.100354426,254.8319,0.1,0.003738865,0.0039350805,0.103541575,26.31244,0.1
6.2,7.1789214E-6,7.547905E-6,7.547905E-6,1.0,0.0,3.076644E-5,3.2347994E-5,3.2347994E-5,1.0,0.0,3.7451705E-4,3.9380637E-4,0.100354426,254.8319,0.1,0.003738865,0.0039350805,0.103541575,26.31244,0.1
6.3,7.1789214E-6,7.547905E-6,7.547905E-6,1.0,0.0,3.076644E-5,3.2347994E-5,3.2347994E-5,1.0,0.0,3.7451705E-4,3.9380637E-4,0.100354426,254.8319,0.1,0.003738865,0.0039350805,0.103541575,26.31244,0.1
6.4,7.1789214E-6,7.547905E-6,7.547905E-6,1.0,0.0,3.076644E-5,3.2347994E-5,3.2347994E-5,1.0,0.0,3.7451705E-4,3.9380637E-4,0.100354426,254.8319,0.1,0.003738865,0.0039350805,0.103541575,26.31244,0.1
6.5,5.2611317E-6,5.529745E-6,5.529745E-6,1.0,0.0,2.2547512E-5,2.3698909E-5,2.3698909E-5,1.0,0.0,2.744814E-4,2.885342E-4,2.885342E-4,1.0,0.0,0.002741426,0.002885342,0.002885342,1.0,0.0
6.6,5.2611317E-6,5.529745E-6,5.529745E-6,1.0,0.0,2.2547512E-5,2.3698909E-5,2.3698909E-5,1.0,0.0,2.744814E-4,2.885342E-4,2.885342E-4,1.0,0.0,0.002741426,0.002885342,0.002885342,1.0,0.0
